,iteracion,agente,estrategia,desempeño
6061,189,Almacén Regional,Solo otro agente aprendió,-0.7448005613821823
6062,189,Almacén Regional,Solo este agente aprendió,1.6466727721914949
6063,189,Almacén Regional,Todos aprendieron,4.652507606252567
6068,189,Menudeo,Nadie aprendió,0.0
6069,189,Menudeo,Solo otro agente aprendió,1.0217905212436094
6070,189,Menudeo,Solo este agente aprendió,0.9288572341657668
6071,189,Menudeo,Todos aprendieron,1.2911759804935445
6076,189,Mayoreo,Nadie aprendió,0.0
6077,189,Mayoreo,Solo otro agente aprendió,0.251956781767375
6078,189,Mayoreo,Solo este agente aprendió,0.6743560797446502
6079,189,Mayoreo,Todos aprendieron,2.5138664873856214
6084,190,Fábrica,Nadie aprendió,0.0
6085,190,Fábrica,Solo otro agente aprendió,1.6890893485588916
6086,190,Fábrica,Solo este agente aprendió,0.9085849977098274
6087,190,Fábrica,Todos aprendieron,2.639283138104862
6092,190,Almacén Regional,Nadie aprendió,0.0
6093,190,Almacén Regional,Solo otro agente aprendió,-0.7163994417213286
6094,190,Almacén Regional,Solo este agente aprendió,1.5924671895254332
6100,190,Menudeo,Nadie aprendió,0.0
6101,190,Menudeo,Solo otro agente aprendió,1.2131420612941157
6102,190,Menudeo,Solo este agente aprendió,1.3845322849746033
6103,190,Menudeo,Todos aprendieron,2.639283138104862
6108,190,Mayoreo,Nadie aprendió,0.0
6109,190,Mayoreo,Solo otro agente aprendió,0.38694176844078754
6110,190,Mayoreo,Solo este agente aprendió,0.576026527645482
6111,190,Mayoreo,Todos aprendieron,1.6004383761652146
6116,191,Fábrica,Nadie aprendió,0.0
6117,191,Fábrica,Solo otro agente aprendió,1.5913816324184424
6118,191,Fábrica,Solo este agente aprendió,1.0576081139069848
6119,191,Fábrica,Todos aprendieron,2.7155003186374493
6124,191,Almacén Regional,Nadie aprendió,0.0
6125,191,Almacén Regional,Solo otro agente aprendió,1.2557670868249498
6126,191,Almacén Regional,Solo este agente aprendió,-0.34484587864850097
6127,191,Almacén Regional,Todos aprendieron,4.618341575461121
6132,191,Menudeo,Nadie aprendió,0.0
6133,191,Menudeo,Solo otro agente aprendió,1.325386050910459
6134,191,Menudeo,Solo este agente aprendió,1.3236036954149688
6135,191,Menudeo,Todos aprendieron,2.7155003186374493
6140,191,Mayoreo,Nadie aprendió,0.0
6141,191,Mayoreo,Solo otro agente aprendió,-2.8461123433963826
6142,191,Mayoreo,Solo este agente aprendió,3.203467689069402
6148,192,Fábrica,Nadie aprendió,0.0
6149,192,Fábrica,Solo otro agente aprendió,3.7948774528362472
6156,192,Almacén Regional,Nadie aprendió,0.0
6157,192,Almacén Regional,Solo otro agente aprendió,-0.20232068073640752
6158,192,Almacén Regional,Solo este agente aprendió,-0.8487827333711268
6159,192,Almacén Regional,Todos aprendieron,1.6008124251621931
6164,192,Menudeo,Nadie aprendió,0.0
6166,192,Menudeo,Solo este agente aprendió,1.7001112047808495
6172,192,Mayoreo,Nadie aprendió,0.0
6173,192,Mayoreo,Solo otro agente aprendió,0.12027366647887952
6174,192,Mayoreo,Solo este agente aprendió,-1.3013971940367604
6175,192,Mayoreo,Todos aprendieron,4.287253016695623
6180,193,Fábrica,Nadie aprendió,0.0
6181,193,Fábrica,Solo otro agente aprendió,1.4554560010240873
6182,193,Fábrica,Solo este agente aprendió,1.2337276536740704
6183,193,Fábrica,Todos aprendieron,2.846641526008885
6188,193,Almacén Regional,Nadie aprendió,0.0
6189,193,Almacén Regional,Solo otro agente aprendió,-0.8713256790317491
6190,193,Almacén Regional,Solo este agente aprendió,-0.27954592444157084
6191,193,Almacén Regional,Todos aprendieron,4.9906713259952005
6196,193,Menudeo,Nadie aprendió,0.0
6197,193,Menudeo,Solo otro agente aprendió,1.3051742392524892
6198,193,Menudeo,Solo este agente aprendió,1.3840094154456686
6199,193,Menudeo,Todos aprendieron,2.846641526008885
6204,193,Mayoreo,Nadie aprendió,0.0
6206,193,Mayoreo,Solo este agente aprendió,-7.754178064419299
6212,194,Fábrica,Nadie aprendió,0.0
6213,194,Fábrica,Solo otro agente aprendió,0.8869550891172298
6214,194,Fábrica,Solo este agente aprendió,1.2267333333495651
6215,194,Fábrica,Todos aprendieron,1.6109403040101948
6220,194,Almacén Regional,Nadie aprendió,0.0
6221,194,Almacén Regional,Solo otro agente aprendió,0.17006378304021924
6222,194,Almacén Regional,Solo este agente aprendió,0.8099917942333134
6223,194,Almacén Regional,Todos aprendieron,1.658646491508044
6228,194,Menudeo,Nadie aprendió,0.0
6229,194,Menudeo,Solo otro agente aprendió,1.1640345845193487
6230,194,Menudeo,Solo este agente aprendió,0.9496538379474462
6231,194,Menudeo,Todos aprendieron,1.6109403040101948
6236,194,Mayoreo,Nadie aprendió,0.0
6237,194,Mayoreo,Solo otro agente aprendió,0.41509676653689614
6238,194,Mayoreo,Solo este agente aprendió,0.5374332548673945
6239,194,Mayoreo,Todos aprendieron,1.9420791578684131
6244,195,Fábrica,Nadie aprendió,0.0
6245,195,Fábrica,Solo otro agente aprendió,2.680399675465048
6246,195,Fábrica,Solo este agente aprendió,2.429075931969159
6252,195,Almacén Regional,Nadie aprendió,0.0
6253,195,Almacén Regional,Solo otro agente aprendió,0.1440242489056022
6254,195,Almacén Regional,Solo este agente aprendió,-1.219762158049574
6255,195,Almacén Regional,Todos aprendieron,2.1494463972273055
6260,195,Menudeo,Nadie aprendió,0.0
6261,195,Menudeo,Solo otro agente aprendió,3.7919675850450627
6262,195,Menudeo,Solo este agente aprendió,1.3175080223891444
6268,195,Mayoreo,Nadie aprendió,0.0
6269,195,Mayoreo,Solo otro agente aprendió,-0.5625517911324672
6270,195,Mayoreo,Solo este agente aprendió,-0.5515981133657138
6271,195,Mayoreo,Todos aprendieron,2.8002217073297535
6276,196,Fábrica,Nadie aprendió,0.0
6277,196,Fábrica,Solo otro agente aprendió,1.8964879332788442
6278,196,Fábrica,Solo este agente aprendió,1.018304500532365
6279,196,Fábrica,Todos aprendieron,3.44462422690353
6284,196,Almacén Regional,Nadie aprendió,0.0
6285,196,Almacén Regional,Solo otro agente aprendió,-2.0353376433923245
6286,196,Almacén Regional,Solo este agente aprendió,0.9239522495220722
6287,196,Almacén Regional,Todos aprendieron,3.726369556402872
6292,196,Menudeo,Nadie aprendió,0.0
6293,196,Menudeo,Solo otro agente aprendió,2.078527084535166
6294,196,Menudeo,Solo este agente aprendió,0.8362653492760435
6295,196,Menudeo,Todos aprendieron,3.44462422690353
6300,196,Mayoreo,Nadie aprendió,0.0
6301,196,Mayoreo,Solo otro agente aprendió,-0.18009870471380685
6302,196,Mayoreo,Solo este agente aprendió,1.054181500716137
6303,196,Mayoreo,Todos aprendieron,3.8599204647550414
6308,197,Fábrica,Nadie aprendió,0.0
6309,197,Fábrica,Solo otro agente aprendió,1.1253071840440576
6310,197,Fábrica,Solo este agente aprendió,1.3193693465020546
6311,197,Fábrica,Todos aprendieron,2.3398838122976606
6316,197,Almacén Regional,Nadie aprendió,0.0
6317,197,Almacén Regional,Solo otro agente aprendió,0.3656580207526847
6318,197,Almacén Regional,Solo este agente aprendió,-2.0679075363984474
6324,197,Menudeo,Nadie aprendió,0.0
6325,197,Menudeo,Solo otro agente aprendió,1.572702007434016
6326,197,Menudeo,Solo este agente aprendió,0.8719745231120962
6327,197,Menudeo,Todos aprendieron,2.3398838122976606
6332,197,Mayoreo,Nadie aprendió,0.0
6333,197,Mayoreo,Solo otro agente aprendió,-1.7962426363768358
6334,197,Mayoreo,Solo este agente aprendió,0.4701852728848161
6340,198,Fábrica,Nadie aprendió,0.0
6341,198,Fábrica,Solo otro agente aprendió,1.0414875957558756
6342,198,Fábrica,Solo este agente aprendió,1.3458660103644282
6343,198,Fábrica,Todos aprendieron,2.198875223833461
6348,198,Almacén Regional,Nadie aprendió,0.0
6349,198,Almacén Regional,Solo otro agente aprendió,0.5239669956601374
6350,198,Almacén Regional,Solo este agente aprendió,0.38353485886085276
6351,198,Almacén Regional,Todos aprendieron,4.312532435590358
6356,198,Menudeo,Nadie aprendió,0.0
6357,198,Menudeo,Solo otro agente aprendió,1.4649167329706334
6358,198,Menudeo,Solo este agente aprendió,0.9224368731496704
6359,198,Menudeo,Todos aprendieron,2.198875223833461
6364,198,Mayoreo,Nadie aprendió,0.0
6365,198,Mayoreo,Solo otro agente aprendió,-0.20731493384283142
6366,198,Mayoreo,Solo este agente aprendió,1.0547963851647346
6367,198,Mayoreo,Todos aprendieron,4.849017364226491
6372,199,Fábrica,Nadie aprendió,0.0
6373,199,Fábrica,Solo otro agente aprendió,1.2250401467862708
6374,199,Fábrica,Solo este agente aprendió,1.0258434079756966
6375,199,Fábrica,Todos aprendieron,1.839394905594327
6380,199,Almacén Regional,Nadie aprendió,0.0
6382,199,Almacén Regional,Solo este agente aprendió,-7.565468581503275
6388,199,Menudeo,Nadie aprendió,0.0
6389,199,Menudeo,Solo otro agente aprendió,1.1874277508845028
6390,199,Menudeo,Solo este agente aprendió,1.0634558038774646
6391,199,Menudeo,Todos aprendieron,1.839394905594327
6396,199,Mayoreo,Nadie aprendió,0.0
6397,199,Mayoreo,Solo otro agente aprendió,1.3065832453486455
6398,199,Mayoreo,Solo este agente aprendió,-0.5661851282673261
6404,200,Fábrica,Nadie aprendió,0.0
6405,200,Fábrica,Solo otro agente aprendió,4.443507632003873
6406,200,Fábrica,Solo este agente aprendió,-0.3186541398556527
6412,200,Almacén Regional,Nadie aprendió,0.0
6413,200,Almacén Regional,Solo otro agente aprendió,-0.793740541934646
6414,200,Almacén Regional,Solo este agente aprendió,-0.26253521924959183
6415,200,Almacén Regional,Todos aprendieron,1.5294687399439177
6420,200,Menudeo,Nadie aprendió,0.0
6421,200,Menudeo,Solo otro agente aprendió,3.3617161837791376
6422,200,Menudeo,Solo este agente aprendió,0.7631373083690824
6428,200,Mayoreo,Nadie aprendió,0.0
6429,200,Mayoreo,Solo otro agente aprendió,1.4980423055818064
6430,200,Mayoreo,Solo este agente aprendió,-0.8866525961325247
6436,201,Fábrica,Nadie aprendió,0.0
6437,201,Fábrica,Solo otro agente aprendió,3.2123471373996235
6438,201,Fábrica,Solo este agente aprendió,0.8036088622054357
6444,201,Almacén Regional,Nadie aprendió,0.0
6445,201,Almacén Regional,Solo otro agente aprendió,-0.1714371914744371
6446,201,Almacén Regional,Solo este agente aprendió,1.0778803234989238
6447,201,Almacén Regional,Todos aprendieron,4.55035807031192
6452,201,Menudeo,Nadie aprendió,0.0
6453,201,Menudeo,Solo otro agente aprendió,2.3305428242537034
6454,201,Menudeo,Solo este agente aprendió,1.685413175351356
6460,201,Mayoreo,Nadie aprendió,0.0
6461,201,Mayoreo,Solo otro agente aprendió,0.06973449823385025
6462,201,Mayoreo,Solo este agente aprendió,0.8599236029543085
6463,201,Mayoreo,Todos aprendieron,2.40568004640936
6468,202,Fábrica,Nadie aprendió,0.0
6469,202,Fábrica,Solo otro agente aprendió,2.6746448213105687
6470,202,Fábrica,Solo este agente aprendió,0.06874471367692464
6476,202,Almacén Regional,Nadie aprendió,0.0
6477,202,Almacén Regional,Solo otro agente aprendió,-0.536871467802107
6478,202,Almacén Regional,Solo este agente aprendió,-0.5537294085861473
6479,202,Almacén Regional,Todos aprendieron,3.4182489873249584
6484,202,Menudeo,Nadie aprendió,0.0
6485,202,Menudeo,Solo otro agente aprendió,1.2937178181329305
6486,202,Menudeo,Solo este agente aprendió,1.449671716854563
6492,202,Mayoreo,Nadie aprendió,0.0
6493,202,Mayoreo,Solo otro agente aprendió,-0.09617226525775575
6494,202,Mayoreo,Solo este agente aprendió,-1.0078169233324854
6495,202,Mayoreo,Todos aprendieron,2.4704919880563363
6500,203,Fábrica,Nadie aprendió,0.0
6501,203,Fábrica,Solo otro agente aprendió,1.9809123391534278
6502,203,Fábrica,Solo este agente aprendió,0.8850919469450736
6503,203,Fábrica,Todos aprendieron,3.3518991793574435
6508,203,Almacén Regional,Nadie aprendió,0.0
6509,203,Almacén Regional,Solo otro agente aprendió,0.7090168553627697
6510,203,Almacén Regional,Solo este agente aprendió,0.16825582225836955
6516,203,Menudeo,Nadie aprendió,0.0
6517,203,Menudeo,Solo otro agente aprendió,0.8056180395853949
6518,203,Menudeo,Solo este agente aprendió,2.0603862465131066
6519,203,Menudeo,Todos aprendieron,3.3518991793574435
6524,203,Mayoreo,Nadie aprendió,0.0
6525,203,Mayoreo,Solo otro agente aprendió,0.23701512878352793
6526,203,Mayoreo,Solo este agente aprendió,0.6904820442346694
6527,203,Mayoreo,Todos aprendieron,2.2989098778428447
6532,204,Fábrica,Nadie aprendió,0.0
6533,204,Fábrica,Solo otro agente aprendió,0.7263165490207742
6534,204,Fábrica,Solo este agente aprendió,0.06166087336016404
6535,204,Fábrica,Todos aprendieron,4.455592904512452
6540,204,Almacén Regional,Nadie aprendió,0.0
6541,204,Almacén Regional,Solo otro agente aprendió,-0.2749433062528237
6542,204,Almacén Regional,Solo este agente aprendió,-0.7809060934292886
6543,204,Almacén Regional,Todos aprendieron,1.714857465967621
6548,204,Menudeo,Nadie aprendió,0.0
6549,204,Menudeo,Solo otro agente aprendió,1.1753507656228084
6550,204,Menudeo,Solo este agente aprendió,-0.3873733432418698
6551,204,Menudeo,Todos aprendieron,4.455592904512452
6556,204,Mayoreo,Nadie aprendió,0.0
6557,204,Mayoreo,Solo otro agente aprendió,-3.630395759846175
6558,204,Mayoreo,Solo este agente aprendió,3.068519759961937
6564,205,Fábrica,Nadie aprendió,0.0
6565,205,Fábrica,Solo otro agente aprendió,1.011374359689588
6566,205,Fábrica,Solo este agente aprendió,1.1300869287704078
6567,205,Fábrica,Todos aprendieron,1.6252628944560135
6572,205,Almacén Regional,Nadie aprendió,0.0
6573,205,Almacén Regional,Solo otro agente aprendió,0.5363144118505078
6574,205,Almacén Regional,Solo este agente aprendió,0.4168483186398102
6575,205,Almacén Regional,Todos aprendieron,2.561521017312818
6580,205,Menudeo,Nadie aprendió,0.0
6581,205,Menudeo,Solo otro agente aprendió,1.0674405765216521
6582,205,Menudeo,Solo este agente aprendió,1.0740207119383436
6583,205,Menudeo,Todos aprendieron,1.6252628944560135
6588,205,Mayoreo,Nadie aprendió,0.0
6589,205,Mayoreo,Solo otro agente aprendió,0.3012561559725735
6590,205,Mayoreo,Solo este agente aprendió,0.6724480244400916
6591,205,Mayoreo,Todos aprendieron,1.2214579733680702
6596,206,Fábrica,Nadie aprendió,0.0
6597,206,Fábrica,Solo otro agente aprendió,1.0816235254106545
6598,206,Fábrica,Solo este agente aprendió,1.3840180607060297
6599,206,Fábrica,Todos aprendieron,2.4094327683926062
6604,206,Almacén Regional,Nadie aprendió,0.0
6605,206,Almacén Regional,Solo otro agente aprendió,-0.14141418739988312
6606,206,Almacén Regional,Solo este agente aprendió,-0.9373208771726841
6607,206,Almacén Regional,Todos aprendieron,2.508637319355591
6612,206,Menudeo,Nadie aprendió,0.0
6613,206,Menudeo,Solo otro agente aprendió,1.4982328202191268
6614,206,Menudeo,Solo este agente aprendió,0.9674087658975573
6615,206,Menudeo,Todos aprendieron,2.4094327683926062
6620,206,Mayoreo,Nadie aprendió,0.0
6621,206,Mayoreo,Solo otro agente aprendió,-1.0050811490591036
6622,206,Mayoreo,Solo este agente aprendió,-0.20453668850999196
6628,207,Fábrica,Nadie aprendió,0.0
6629,207,Fábrica,Solo otro agente aprendió,0.9366358693428497
6630,207,Fábrica,Solo este agente aprendió,0.9727349245068532
6631,207,Fábrica,Todos aprendieron,1.1215214929136625
6636,207,Almacén Regional,Nadie aprendió,0.0
6637,207,Almacén Regional,Solo otro agente aprendió,0.11835259162199702
6638,207,Almacén Regional,Solo este agente aprendió,0.868583877901346
6639,207,Almacén Regional,Todos aprendieron,1.287990500232001
6644,207,Menudeo,Nadie aprendió,0.0
6645,207,Menudeo,Solo otro agente aprendió,0.9860790809316059
6646,207,Menudeo,Solo este agente aprendió,0.9232917129180972
6647,207,Menudeo,Todos aprendieron,1.1215214929136625
6652,207,Mayoreo,Nadie aprendió,0.0
6653,207,Mayoreo,Solo otro agente aprendió,-0.04334303583593915
6654,207,Mayoreo,Solo este agente aprendió,1.0176534875517935
6655,207,Mayoreo,Todos aprendieron,1.2292730143885062
6660,208,Fábrica,Nadie aprendió,0.0
6661,208,Fábrica,Solo otro agente aprendió,1.2802383295885504
6662,208,Fábrica,Solo este agente aprendió,1.380191962010446
6663,208,Fábrica,Todos aprendieron,2.785343651993758
6668,208,Almacén Regional,Nadie aprendió,0.0
6669,208,Almacén Regional,Solo otro agente aprendió,-0.06368233457481823
6670,208,Almacén Regional,Solo este agente aprendió,-1.103354357505155
6676,208,Menudeo,Nadie aprendió,0.0
6677,208,Menudeo,Solo otro agente aprendió,1.7232903661925545
6678,208,Menudeo,Solo este agente aprendió,0.9371399254064423
6679,208,Menudeo,Todos aprendieron,2.785343651993758
6684,208,Mayoreo,Nadie aprendió,0.0
6685,208,Mayoreo,Solo otro agente aprendió,-2.065802669301963
6686,208,Mayoreo,Solo este agente aprendió,2.569244566325853
6692,209,Fábrica,Nadie aprendió,0.0
6693,209,Fábrica,Solo otro agente aprendió,1.0711193124794074
6694,209,Fábrica,Solo este agente aprendió,0.998042602761859
6695,209,Fábrica,Todos aprendieron,1.4736525253887713
6700,209,Almacén Regional,Nadie aprendió,0.0
6701,209,Almacén Regional,Solo otro agente aprendió,0.10665028126425516
6702,209,Almacén Regional,Solo este agente aprendió,0.8717477696256969
6703,209,Almacén Regional,Todos aprendieron,1.5634929247114724
6708,209,Menudeo,Nadie aprendió,0.0
6709,209,Menudeo,Solo otro agente aprendió,0.8786718215465514
6710,209,Menudeo,Solo este agente aprendió,1.190490093694715
6711,209,Menudeo,Todos aprendieron,1.4736525253887713
6716,209,Mayoreo,Nadie aprendió,0.0
6717,209,Mayoreo,Solo otro agente aprendió,0.40226917473997037
6718,209,Mayoreo,Solo este agente aprendió,0.569911274094607
6719,209,Mayoreo,Todos aprendieron,1.2998708753986743
6724,210,Fábrica,Nadie aprendió,0.0
6725,210,Fábrica,Solo otro agente aprendió,-0.576211057740648
6726,210,Fábrica,Solo este agente aprendió,-0.07474368065104718
6727,210,Fábrica,Todos aprendieron,1.6033658529030415
6732,210,Almacén Regional,Nadie aprendió,0.0
6733,210,Almacén Regional,Solo otro agente aprendió,-0.07027685216541008
6734,210,Almacén Regional,Solo este agente aprendió,-0.9772441878385131
6735,210,Almacén Regional,Todos aprendieron,1.1678363797724411
6740,210,Menudeo,Nadie aprendió,0.0
6741,210,Menudeo,Solo otro agente aprendió,0.3385575186055073
6742,210,Menudeo,Solo este agente aprendió,-0.9895122569972025
6743,210,Menudeo,Todos aprendieron,1.6033658529030415
6748,210,Mayoreo,Nadie aprendió,0.0
6749,210,Mayoreo,Solo otro agente aprendió,-0.8196366979027955
6750,210,Mayoreo,Solo este agente aprendió,-0.24052745109765133
6751,210,Mayoreo,Todos aprendieron,0.9878979189258281
6756,211,Fábrica,Nadie aprendió,0.0
6757,211,Fábrica,Solo otro agente aprendió,0.9396462436045251
6758,211,Fábrica,Solo este agente aprendió,1.7045870584975389
6759,211,Fábrica,Todos aprendieron,2.6523689383930873
6764,211,Almacén Regional,Nadie aprendió,0.0
6772,211,Menudeo,Nadie aprendió,0.0
6773,211,Menudeo,Solo otro agente aprendió,1.7535575002549786
6774,211,Menudeo,Solo este agente aprendió,0.8906758018470854
6775,211,Menudeo,Todos aprendieron,2.6523689383930873
6780,211,Mayoreo,Nadie aprendió,0.0
6781,211,Mayoreo,Solo otro agente aprendió,-1.011224792973565
6782,211,Mayoreo,Solo este agente aprendió,1.6200079269365815
6788,212,Fábrica,Nadie aprendió,0.0
6789,212,Fábrica,Solo otro agente aprendió,1.0778523792964616
6790,212,Fábrica,Solo este agente aprendió,1.160438077869068
6791,212,Fábrica,Todos aprendieron,1.9006508410610439
6796,212,Almacén Regional,Nadie aprendió,0.0
6797,212,Almacén Regional,Solo otro agente aprendió,-1.3105947058009588
6798,212,Almacén Regional,Solo este agente aprendió,2.1733250751606694
6804,212,Menudeo,Nadie aprendió,0.0
6805,212,Menudeo,Solo otro agente aprendió,1.1571048816885536
6806,212,Menudeo,Solo este agente aprendió,1.0811855754769757
6807,212,Menudeo,Todos aprendieron,1.9006508410610439
6812,212,Mayoreo,Nadie aprendió,0.0
6820,213,Fábrica,Nadie aprendió,0.0
6821,213,Fábrica,Solo otro agente aprendió,0.9668851347999088
6822,213,Fábrica,Solo este agente aprendió,1.1917031306648398
6823,213,Fábrica,Todos aprendieron,1.7256364379115217
6828,213,Almacén Regional,Nadie aprendió,0.0
6829,213,Almacén Regional,Solo otro agente aprendió,-0.715679913138507
6830,213,Almacén Regional,Solo este agente aprendió,1.2291002783171512
6836,213,Menudeo,Nadie aprendió,0.0
6837,213,Menudeo,Solo otro agente aprendió,1.171374541218404
6838,213,Menudeo,Solo este agente aprendió,0.9872137242463446
6839,213,Menudeo,Todos aprendieron,1.7256364379115217
6844,213,Mayoreo,Nadie aprendió,0.0
6845,213,Mayoreo,Solo otro agente aprendió,0.55999270364654
6846,213,Mayoreo,Solo este agente aprendió,0.3778128001248555
6847,213,Mayoreo,Todos aprendieron,2.241925429068964
6852,214,Fábrica,Nadie aprendió,0.0
6853,214,Fábrica,Solo otro agente aprendió,3.094201696143776
6854,214,Fábrica,Solo este agente aprendió,0.8669159017346976
6860,214,Almacén Regional,Nadie aprendió,0.0
6861,214,Almacén Regional,Solo otro agente aprendió,-0.06642215587615256
6862,214,Almacén Regional,Solo este agente aprendió,-1.0262532143823013
6863,214,Almacén Regional,Todos aprendieron,2.789187627417926
6868,214,Menudeo,Nadie aprendió,0.0
6869,214,Menudeo,Solo otro agente aprendió,2.605002723933475
6870,214,Menudeo,Solo este agente aprendió,1.3561148739449986
6876,214,Mayoreo,Nadie aprendió,0.0
6877,214,Mayoreo,Solo otro agente aprendió,-3.9454061932630133
6878,214,Mayoreo,Solo este agente aprendió,2.665401471425556
6884,215,Fábrica,Nadie aprendió,0.0
6885,215,Fábrica,Solo otro agente aprendió,2.3535539407189914
6886,215,Fábrica,Solo este agente aprendió,1.0608239380369993
6887,215,Fábrica,Todos aprendieron,4.349981377535442
6892,215,Almacén Regional,Nadie aprendió,0.0
6900,215,Menudeo,Nadie aprendió,0.0
6901,215,Menudeo,Solo otro agente aprendió,2.2331421341815774
6902,215,Menudeo,Solo este agente aprendió,1.1812357445744135
6903,215,Menudeo,Todos aprendieron,4.349981377535442
6908,215,Mayoreo,Nadie aprendió,0.0
6909,215,Mayoreo,Solo otro agente aprendió,-2.9953160156107823
6910,215,Mayoreo,Solo este agente aprendió,1.5111844232886196
6916,216,Fábrica,Nadie aprendió,0.0
6917,216,Fábrica,Solo otro agente aprendió,1.0773878009666442
6918,216,Fábrica,Solo este agente aprendió,0.9703238752505475
6919,216,Fábrica,Todos aprendieron,1.4673351884864942
6924,216,Almacén Regional,Nadie aprendió,0.0
6925,216,Almacén Regional,Solo otro agente aprendió,0.5991501228692501
6926,216,Almacén Regional,Solo este agente aprendió,0.3668100534415679
6927,216,Almacén Regional,Todos aprendieron,2.078799003079771
6932,216,Menudeo,Nadie aprendió,0.0
6933,216,Menudeo,Solo otro agente aprendió,0.961207358553975
6934,216,Menudeo,Solo este agente aprendió,1.086504317663217
6935,216,Menudeo,Todos aprendieron,1.4673351884864942
6940,216,Mayoreo,Nadie aprendió,0.0
6941,216,Mayoreo,Solo otro agente aprendió,-0.12098647073980563
6942,216,Mayoreo,Solo este agente aprendió,1.0655598062462959
6943,216,Mayoreo,Todos aprendieron,1.9569227719412619
6948,217,Fábrica,Nadie aprendió,0.0
6949,217,Fábrica,Solo otro agente aprendió,1.063295204543287
6950,217,Fábrica,Solo este agente aprendió,0.27117869735287614
6956,217,Almacén Regional,Nadie aprendió,0.0
6957,217,Almacén Regional,Solo otro agente aprendió,-0.7755541302292674
6958,217,Almacén Regional,Solo este agente aprendió,-0.3713705371428515
6964,217,Menudeo,Nadie aprendió,0.0
6965,217,Menudeo,Solo otro agente aprendió,0.8798620690454375
6966,217,Menudeo,Solo este agente aprendió,0.4546118328507254
6972,217,Mayoreo,Nadie aprendió,0.0
6973,217,Mayoreo,Solo otro agente aprendió,0.675759198834548
6974,217,Mayoreo,Solo este agente aprendió,0.26466913303183265
6975,217,Mayoreo,Todos aprendieron,1.8506592020014205
6980,218,Fábrica,Nadie aprendió,0.0
6981,218,Fábrica,Solo otro agente aprendió,1.1146954696510962
6982,218,Fábrica,Solo este agente aprendió,1.2069882491659236
6983,218,Fábrica,Todos aprendieron,2.2007207119426373
6988,218,Almacén Regional,Nadie aprendió,0.0
6989,218,Almacén Regional,Solo otro agente aprendió,-1.5009439246401348
6990,218,Almacén Regional,Solo este agente aprendió,0.3538300686373889
6991,218,Almacén Regional,Todos aprendieron,4.963547403278774
6996,218,Menudeo,Nadie aprendió,0.0
6997,218,Menudeo,Solo otro agente aprendió,1.326371494896941
6998,218,Menudeo,Solo este agente aprendió,0.9953122239200788
6999,218,Menudeo,Todos aprendieron,2.2007207119426373
7004,218,Mayoreo,Nadie aprendió,0.0
7005,218,Mayoreo,Solo otro agente aprendió,1.49084383389945
7006,218,Mayoreo,Solo este agente aprendió,-2.8605318422017505
7012,219,Fábrica,Nadie aprendió,0.0
7013,219,Fábrica,Solo otro agente aprendió,4.308233346061112
7014,219,Fábrica,Solo este agente aprendió,2.7713759232512314
7020,219,Almacén Regional,Nadie aprendió,0.0
7021,219,Almacén Regional,Solo otro agente aprendió,-0.18140223830856542
7022,219,Almacén Regional,Solo este agente aprendió,-0.8726551475108906
7023,219,Almacén Regional,Todos aprendieron,1.5254136409256684
7028,219,Menudeo,Nadie aprendió,0.0
7029,219,Menudeo,Solo otro agente aprendió,4.9740962772551445
7030,219,Menudeo,Solo este agente aprendió,2.1055129920571987
7036,219,Mayoreo,Nadie aprendió,0.0
7037,219,Mayoreo,Solo otro agente aprendió,-0.9813788230968856
7038,219,Mayoreo,Solo este agente aprendió,-0.1293733094095835
7039,219,Mayoreo,Todos aprendieron,2.699501426392336
7044,220,Fábrica,Nadie aprendió,0.0
7046,220,Fábrica,Solo este agente aprendió,3.454529656574078
7052,220,Almacén Regional,Nadie aprendió,0.0
7053,220,Almacén Regional,Solo otro agente aprendió,-1.1814754855989735
7054,220,Almacén Regional,Solo este agente aprendió,0.08005350034605375
7055,220,Almacén Regional,Todos aprendieron,3.55633413186791
7060,220,Menudeo,Nadie aprendió,0.0
7062,220,Menudeo,Solo este agente aprendió,0.9394487052941225
7068,220,Mayoreo,Nadie aprendió,0.0
7069,220,Mayoreo,Solo otro agente aprendió,-0.12435145799614679
7070,220,Mayoreo,Solo este agente aprendió,-0.9827082513305716
7071,220,Mayoreo,Todos aprendieron,2.634512977069667
7076,221,Fábrica,Nadie aprendió,0.0
7077,221,Fábrica,Solo otro agente aprendió,4.2455414639075855
7078,221,Fábrica,Solo este agente aprendió,0.9186487991187418
7084,221,Almacén Regional,Nadie aprendió,0.0
7085,221,Almacén Regional,Solo otro agente aprendió,-1.2235445574498776
7086,221,Almacén Regional,Solo este agente aprendió,-0.249099387170461
7092,221,Menudeo,Nadie aprendió,0.0
7093,221,Menudeo,Solo otro agente aprendió,2.9843651433631053
7094,221,Menudeo,Solo este agente aprendió,2.1798251196632217
7100,221,Mayoreo,Nadie aprendió,0.0
7101,221,Mayoreo,Solo otro agente aprendió,-1.5178609774723735
7102,221,Mayoreo,Solo este agente aprendió,0.2665402538136457
7108,222,Fábrica,Nadie aprendió,0.0
7109,222,Fábrica,Solo otro agente aprendió,4.835609348276474
7110,222,Fábrica,Solo este agente aprendió,1.8813048987425662
7116,222,Almacén Regional,Nadie aprendió,0.0
7117,222,Almacén Regional,Solo otro agente aprendió,1.8676756488819475
