,iteracion,agente,estrategia,desempeño
2271,94,Menudeo,Nadie óptima,0.0
2272,94,Menudeo,Un agente óptimo,0.8379918995256854
2273,94,Menudeo,Todos óptima,1.0072075119996104
2277,94,Mayoreo,Nadie óptima,0.0
2278,94,Mayoreo,Un agente óptimo,0.029472785917307613
2279,94,Mayoreo,Todos óptima,1.2988433307385923
2283,95,Fábrica,Nadie óptima,0.0
2284,95,Fábrica,Un agente óptimo,1.6191595837959951
2285,95,Fábrica,Todos óptima,2.6848478785685144
2289,95,Almacén Regional,Nadie óptima,0.0
2290,95,Almacén Regional,Un agente óptimo,0.01953958829588836
2291,95,Almacén Regional,Todos óptima,1.5024874483381443
2295,95,Menudeo,Nadie óptima,0.0
2296,95,Menudeo,Un agente óptimo,1.6191595837959951
2297,95,Menudeo,Todos óptima,2.6848478785685144
2301,95,Mayoreo,Nadie óptima,0.0
2302,95,Mayoreo,Un agente óptimo,0.11602869769406
2303,95,Mayoreo,Todos óptima,3.7185445381857685
2307,96,Fábrica,Nadie óptima,0.0
2308,96,Fábrica,Un agente óptimo,2.5592973692374086
2309,96,Fábrica,Todos óptima,4.489430936939652
2313,96,Almacén Regional,Nadie óptima,0.0
2314,96,Almacén Regional,Un agente óptimo,0.029861575818634935
2315,96,Almacén Regional,Todos óptima,1.866857877146603
2319,96,Menudeo,Nadie óptima,0.0
2320,96,Menudeo,Un agente óptimo,2.5592973692374086
2321,96,Menudeo,Todos óptima,4.489430936939652
2325,96,Mayoreo,Nadie óptima,0.0
2326,96,Mayoreo,Un agente óptimo,0.02690437371432318
2327,96,Mayoreo,Todos óptima,1.2217028432561783
2331,97,Fábrica,Nadie óptima,0.0
2332,97,Fábrica,Un agente óptimo,0.14760669663003487
2333,97,Fábrica,Todos óptima,0.48166092229970997
2337,97,Almacén Regional,Nadie óptima,0.0
2338,97,Almacén Regional,Un agente óptimo,0.02555014351430351
2339,97,Almacén Regional,Todos óptima,0.39565293369381
2343,97,Menudeo,Nadie óptima,0.0
2344,97,Menudeo,Un agente óptimo,0.14760669663003487
2345,97,Menudeo,Todos óptima,0.48166092229970997
2349,97,Mayoreo,Nadie óptima,0.0
2350,97,Mayoreo,Un agente óptimo,0.03781470233845975
2351,97,Mayoreo,Todos óptima,0.3532882134253559
2355,98,Fábrica,Nadie óptima,0.0
2356,98,Fábrica,Un agente óptimo,3.3011168827438797
2361,98,Almacén Regional,Nadie óptima,0.0
2362,98,Almacén Regional,Un agente óptimo,0.03768714971500096
2363,98,Almacén Regional,Todos óptima,0.7867906788695207
2367,98,Menudeo,Nadie óptima,0.0
2368,98,Menudeo,Un agente óptimo,3.3011168827438797
2373,98,Mayoreo,Nadie óptima,0.0
2374,98,Mayoreo,Un agente óptimo,0.055545022659159934
2375,98,Mayoreo,Todos óptima,1.0583509469303827
2379,99,Fábrica,Nadie óptima,0.0
2380,99,Fábrica,Un agente óptimo,0.9355424808567591
2381,99,Fábrica,Todos óptima,1.1985052810141443
2385,99,Almacén Regional,Nadie óptima,0.0
2386,99,Almacén Regional,Un agente óptimo,0.013526380400364727
2387,99,Almacén Regional,Todos óptima,1.2253484259214293
2391,99,Menudeo,Nadie óptima,0.0
2392,99,Menudeo,Un agente óptimo,0.9355424808567591
2393,99,Menudeo,Todos óptima,1.1985052810141443
2397,99,Mayoreo,Nadie óptima,0.0
2398,99,Mayoreo,Un agente óptimo,0.01517391823568233
2399,99,Mayoreo,Todos óptima,0.9813740980962959
2403,100,Fábrica,Nadie óptima,0.0
2409,100,Almacén Regional,Nadie óptima,0.0
2410,100,Almacén Regional,Un agente óptimo,0.03850113133493259
2411,100,Almacén Regional,Todos óptima,1.1644484807368778
2415,100,Menudeo,Nadie óptima,0.0
2421,100,Mayoreo,Nadie óptima,0.0
2422,100,Mayoreo,Un agente óptimo,0.12622916545301782
2423,100,Mayoreo,Todos óptima,1.6305835846605106
2427,101,Fábrica,Nadie óptima,0.0
2428,101,Fábrica,Un agente óptimo,1.6909044079321194
2429,101,Fábrica,Todos óptima,2.695312564453877
2433,101,Almacén Regional,Nadie óptima,0.0
2434,101,Almacén Regional,Un agente óptimo,0.08507412609738924
2435,101,Almacén Regional,Todos óptima,4.709296478353025
2439,101,Menudeo,Nadie óptima,0.0
2440,101,Menudeo,Un agente óptimo,1.6909044079321194
2441,101,Menudeo,Todos óptima,2.695312564453877
2445,101,Mayoreo,Nadie óptima,0.0
2446,101,Mayoreo,Un agente óptimo,0.3881074923489911
2451,102,Fábrica,Nadie óptima,0.0
2452,102,Fábrica,Un agente óptimo,0.8654195578901649
2453,102,Fábrica,Todos óptima,1.0779224278624027
2457,102,Almacén Regional,Nadie óptima,0.0
2458,102,Almacén Regional,Un agente óptimo,0.008152580945816966
2459,102,Almacén Regional,Todos óptima,1.024142150188664
2463,102,Menudeo,Nadie óptima,0.0
2464,102,Menudeo,Un agente óptimo,0.8654195578901649
2465,102,Menudeo,Todos óptima,1.0779224278624027
2469,102,Mayoreo,Nadie óptima,0.0
2470,102,Mayoreo,Un agente óptimo,0.016395690931794424
2471,102,Mayoreo,Todos óptima,1.0767064823230927
2475,103,Fábrica,Nadie óptima,0.0
2476,103,Fábrica,Un agente óptimo,1.472547136990443
2477,103,Fábrica,Todos óptima,2.4643617795105417
2481,103,Almacén Regional,Nadie óptima,0.0
2482,103,Almacén Regional,Un agente óptimo,0.022753778688080716
2483,103,Almacén Regional,Todos óptima,1.6102295799064463
2487,103,Menudeo,Nadie óptima,0.0
2488,103,Menudeo,Un agente óptimo,1.472547136990443
2489,103,Menudeo,Todos óptima,2.4643617795105417
2493,103,Mayoreo,Nadie óptima,0.0
2494,103,Mayoreo,Un agente óptimo,0.013348389424587267
2495,103,Mayoreo,Todos óptima,0.9251507340261674
2499,104,Fábrica,Nadie óptima,0.0
2505,104,Almacén Regional,Nadie óptima,0.0
2506,104,Almacén Regional,Un agente óptimo,0.037358463658359854
2507,104,Almacén Regional,Todos óptima,0.863441490458507
2511,104,Menudeo,Nadie óptima,0.0
2517,104,Mayoreo,Nadie óptima,0.0
2518,104,Mayoreo,Un agente óptimo,0.14204791826845675
2519,104,Mayoreo,Todos óptima,3.6459930786796235
2523,105,Fábrica,Nadie óptima,0.0
2524,105,Fábrica,Un agente óptimo,1.1294568663416442
2525,105,Fábrica,Todos óptima,1.8324420307634384
2529,105,Almacén Regional,Nadie óptima,0.0
2530,105,Almacén Regional,Un agente óptimo,0.06354027044132
2531,105,Almacén Regional,Todos óptima,3.0487328301586993
2535,105,Menudeo,Nadie óptima,0.0
2536,105,Menudeo,Un agente óptimo,1.1294568663416442
2537,105,Menudeo,Todos óptima,1.8324420307634384
2541,105,Mayoreo,Nadie óptima,0.0
2542,105,Mayoreo,Un agente óptimo,6.982803821808291
2547,106,Fábrica,Nadie óptima,0.0
2548,106,Fábrica,Un agente óptimo,0.7827807794642911
2549,106,Fábrica,Todos óptima,2.2671439178396415
2553,106,Almacén Regional,Nadie óptima,0.0
2554,106,Almacén Regional,Un agente óptimo,0.043115852452139766
2555,106,Almacén Regional,Todos óptima,0.9565292869263208
2559,106,Menudeo,Nadie óptima,0.0
2560,106,Menudeo,Un agente óptimo,0.7827807794642911
2561,106,Menudeo,Todos óptima,2.2671439178396415
2565,106,Mayoreo,Nadie óptima,0.0
2566,106,Mayoreo,Un agente óptimo,0.058527929659961536
2567,106,Mayoreo,Todos óptima,1.1826201468908168
2571,107,Fábrica,Nadie óptima,0.0
2572,107,Fábrica,Un agente óptimo,0.877592288287951
2573,107,Fábrica,Todos óptima,1.0689301573305774
2577,107,Almacén Regional,Nadie óptima,0.0
2578,107,Almacén Regional,Un agente óptimo,0.013347954950366083
2579,107,Almacén Regional,Todos óptima,1.1954320127821303
2583,107,Menudeo,Nadie óptima,0.0
2584,107,Menudeo,Un agente óptimo,0.877592288287951
2585,107,Menudeo,Todos óptima,1.0689301573305774
2589,107,Mayoreo,Nadie óptima,0.0
2590,107,Mayoreo,Un agente óptimo,0.01496092072010725
2591,107,Mayoreo,Todos óptima,0.9524879731911289
2595,108,Fábrica,Nadie óptima,0.0
2596,108,Fábrica,Un agente óptimo,0.8296603737796862
2597,108,Fábrica,Todos óptima,0.9583054166733461
2601,108,Almacén Regional,Nadie óptima,0.0
2602,108,Almacén Regional,Un agente óptimo,0.00735407714213367
2603,108,Almacén Regional,Todos óptima,0.9942377101360318
2607,108,Menudeo,Nadie óptima,0.0
2608,108,Menudeo,Un agente óptimo,0.8296603737796862
2609,108,Menudeo,Todos óptima,0.9583054166733461
2613,108,Mayoreo,Nadie óptima,0.0
2614,108,Mayoreo,Un agente óptimo,0.012218515427633386
2615,108,Mayoreo,Todos óptima,0.9171836668035699
2619,109,Fábrica,Nadie óptima,0.0
2620,109,Fábrica,Un agente óptimo,2.6967940902122884
2625,109,Almacén Regional,Nadie óptima,0.0
2626,109,Almacén Regional,Un agente óptimo,0.16452477566646628
2631,109,Menudeo,Nadie óptima,0.0
2632,109,Menudeo,Un agente óptimo,2.6967940902122884
2637,109,Mayoreo,Nadie óptima,0.0
2638,109,Mayoreo,Un agente óptimo,0.05193014925099764
2639,109,Mayoreo,Todos óptima,1.8750621875506595
2643,110,Fábrica,Nadie óptima,0.0
2644,110,Fábrica,Un agente óptimo,2.177386826338362
2645,110,Fábrica,Todos óptima,3.713125414630762
2649,110,Almacén Regional,Nadie óptima,0.0
2655,110,Menudeo,Nadie óptima,0.0
2656,110,Menudeo,Un agente óptimo,2.177386826338362
2657,110,Menudeo,Todos óptima,3.713125414630762
2661,110,Mayoreo,Nadie óptima,0.0
2662,110,Mayoreo,Un agente óptimo,0.1773705239596565
2667,111,Fábrica,Nadie óptima,0.0
2668,111,Fábrica,Un agente óptimo,0.16364054336081524
2669,111,Fábrica,Todos óptima,0.996904610483072
2673,111,Almacén Regional,Nadie óptima,0.0
2674,111,Almacén Regional,Un agente óptimo,0.11146977891527401
2675,111,Almacén Regional,Todos óptima,4.027127281047692
2679,111,Menudeo,Nadie óptima,0.0
2680,111,Menudeo,Un agente óptimo,0.16364054336081524
2681,111,Menudeo,Todos óptima,0.996904610483072
2685,111,Mayoreo,Nadie óptima,0.0
2686,111,Mayoreo,Un agente óptimo,1.8622763644456384
2691,112,Fábrica,Nadie óptima,0.0
2692,112,Fábrica,Un agente óptimo,1.5255825169185604
2693,112,Fábrica,Todos óptima,2.756239085065028
2697,112,Almacén Regional,Nadie óptima,0.0
2698,112,Almacén Regional,Un agente óptimo,0.06173086346770891
2699,112,Almacén Regional,Todos óptima,2.953419627860196
2703,112,Menudeo,Nadie óptima,0.0
2704,112,Menudeo,Un agente óptimo,1.5255825169185604
2705,112,Menudeo,Todos óptima,2.756239085065028
2709,112,Mayoreo,Nadie óptima,0.0
2710,112,Mayoreo,Un agente óptimo,0.14432317526714664
2711,112,Mayoreo,Todos óptima,3.5956958603607134
2715,113,Fábrica,Nadie óptima,0.0
2716,113,Fábrica,Un agente óptimo,1.1912264490787015
2717,113,Fábrica,Todos óptima,1.8122489248410218
2721,113,Almacén Regional,Nadie óptima,0.0
2722,113,Almacén Regional,Un agente óptimo,0.06172899585364643
2723,113,Almacén Regional,Todos óptima,3.0782114095481896
2727,113,Menudeo,Nadie óptima,0.0
2728,113,Menudeo,Un agente óptimo,1.1912264490787015
2729,113,Menudeo,Todos óptima,1.8122489248410218
2733,113,Mayoreo,Nadie óptima,0.0
2734,113,Mayoreo,Un agente óptimo,0.027665022407187524
2735,113,Mayoreo,Todos óptima,1.4150556737592488
2739,114,Fábrica,Nadie óptima,0.0
2740,114,Fábrica,Un agente óptimo,1.0420826810812647
2741,114,Fábrica,Todos óptima,1.4007196395418664
2745,114,Almacén Regional,Nadie óptima,0.0
2746,114,Almacén Regional,Un agente óptimo,0.02981995086817765
2747,114,Almacén Regional,Todos óptima,2.052429137631748
2751,114,Menudeo,Nadie óptima,0.0
2752,114,Menudeo,Un agente óptimo,1.0420826810812647
2753,114,Menudeo,Todos óptima,1.4007196395418664
2757,114,Mayoreo,Nadie óptima,0.0
2758,114,Mayoreo,Un agente óptimo,0.04182220178899164
2759,114,Mayoreo,Todos óptima,1.7082239834993231
2763,115,Fábrica,Nadie óptima,0.0
2764,115,Fábrica,Un agente óptimo,1.4015628737104526
2765,115,Fábrica,Todos óptima,2.28097789124167
2769,115,Almacén Regional,Nadie óptima,0.0
2770,115,Almacén Regional,Un agente óptimo,0.0998522527889658
2771,115,Almacén Regional,Todos óptima,4.51182288086473
2775,115,Menudeo,Nadie óptima,0.0
2776,115,Menudeo,Un agente óptimo,1.4015628737104526
2777,115,Menudeo,Todos óptima,2.28097789124167
2781,115,Mayoreo,Nadie óptima,0.0
2782,115,Mayoreo,Un agente óptimo,0.020924855103097117
2783,115,Mayoreo,Todos óptima,1.2055567007271384
2787,116,Fábrica,Nadie óptima,0.0
2788,116,Fábrica,Un agente óptimo,1.0998075305982293
2789,116,Fábrica,Todos óptima,1.5260888254697436
2793,116,Almacén Regional,Nadie óptima,0.0
2794,116,Almacén Regional,Un agente óptimo,0.9420484255088152
2799,116,Menudeo,Nadie óptima,0.0
2800,116,Menudeo,Un agente óptimo,1.0998075305982293
2801,116,Menudeo,Todos óptima,1.5260888254697436
2805,116,Mayoreo,Nadie óptima,0.0
2806,116,Mayoreo,Un agente óptimo,0.04655628284857181
2807,116,Mayoreo,Todos óptima,2.016097489027257
2811,117,Fábrica,Nadie óptima,0.0
2812,117,Fábrica,Un agente óptimo,2.020210852937797
2813,117,Fábrica,Todos óptima,3.568671587112416
2817,117,Almacén Regional,Nadie óptima,0.0
2818,117,Almacén Regional,Un agente óptimo,0.013277448623182002
2819,117,Almacén Regional,Todos óptima,1.2209167669844907
2823,117,Menudeo,Nadie óptima,0.0
2824,117,Menudeo,Un agente óptimo,2.020210852937797
2825,117,Menudeo,Todos óptima,3.568671587112416
2829,117,Mayoreo,Nadie óptima,0.0
2830,117,Mayoreo,Un agente óptimo,0.2528996532158097
2835,118,Fábrica,Nadie óptima,0.0
2836,118,Fábrica,Un agente óptimo,0.8938017640591417
2837,118,Fábrica,Todos óptima,2.528391303969895
2841,118,Almacén Regional,Nadie óptima,0.0
2842,118,Almacén Regional,Un agente óptimo,0.21660516906290103
2847,118,Menudeo,Nadie óptima,0.0
2848,118,Menudeo,Un agente óptimo,0.8938017640591417
2849,118,Menudeo,Todos óptima,2.528391303969895
2853,118,Mayoreo,Nadie óptima,0.0
2854,118,Mayoreo,Un agente óptimo,0.1256182684965189
2855,118,Mayoreo,Todos óptima,3.467020309636755
2859,119,Fábrica,Nadie óptima,0.0
2860,119,Fábrica,Un agente óptimo,1.2020336506629392
2861,119,Fábrica,Todos óptima,1.7776995031098668
2865,119,Almacén Regional,Nadie óptima,0.0
2866,119,Almacén Regional,Un agente óptimo,0.04546281624473664
2867,119,Almacén Regional,Todos óptima,2.6014005514597316
2871,119,Menudeo,Nadie óptima,0.0
2872,119,Menudeo,Un agente óptimo,1.2020336506629392
2873,119,Menudeo,Todos óptima,1.7776995031098668
2877,119,Mayoreo,Nadie óptima,0.0
2878,119,Mayoreo,Un agente óptimo,0.06673877382737285
2879,119,Mayoreo,Todos óptima,2.558240296028767
2883,120,Fábrica,Nadie óptima,0.0
2884,120,Fábrica,Un agente óptimo,0.21539941409316324
2885,120,Fábrica,Todos óptima,0.4086338951162506
2889,120,Almacén Regional,Nadie óptima,0.0
2890,120,Almacén Regional,Un agente óptimo,0.03648757085023073
2891,120,Almacén Regional,Todos óptima,0.5731042688943384
2895,120,Menudeo,Nadie óptima,0.0
2896,120,Menudeo,Un agente óptimo,0.21539941409316324
2897,120,Menudeo,Todos óptima,0.4086338951162506
2901,120,Mayoreo,Nadie óptima,0.0
2902,120,Mayoreo,Un agente óptimo,0.04965028564469039
2903,120,Mayoreo,Todos óptima,0.4854358983399869
2907,121,Fábrica,Nadie óptima,0.0
2908,121,Fábrica,Un agente óptimo,0.007934323049710335
2909,121,Fábrica,Todos óptima,0.766289057002194
2913,121,Almacén Regional,Nadie óptima,0.0
2914,121,Almacén Regional,Un agente óptimo,0.030560736843340937
2915,121,Almacén Regional,Todos óptima,0.5122977408310175
2919,121,Menudeo,Nadie óptima,0.0
2920,121,Menudeo,Un agente óptimo,0.007934323049710335
2921,121,Menudeo,Todos óptima,0.766289057002194
2925,121,Mayoreo,Nadie óptima,0.0
2926,121,Mayoreo,Un agente óptimo,0.037680413241770155
2927,121,Mayoreo,Todos óptima,0.5245444764005093
2931,122,Fábrica,Nadie óptima,0.0
2932,122,Fábrica,Un agente óptimo,0.28377586320042175
2933,122,Fábrica,Todos óptima,1.4413913335909476
2937,122,Almacén Regional,Nadie óptima,0.0
2938,122,Almacén Regional,Un agente óptimo,0.032178646501120435
2939,122,Almacén Regional,Todos óptima,0.5796031618697337
2943,122,Menudeo,Nadie óptima,0.0
2944,122,Menudeo,Un agente óptimo,0.28377586320042175
2945,122,Menudeo,Todos óptima,1.4413913335909476
2949,122,Mayoreo,Nadie óptima,0.0
2950,122,Mayoreo,Un agente óptimo,0.04195091836927481
2951,122,Mayoreo,Todos óptima,0.678072529248474
2955,123,Fábrica,Nadie óptima,0.0
2956,123,Fábrica,Un agente óptimo,1.1311140191614089
2957,123,Fábrica,Todos óptima,2.17951139898597
2961,123,Almacén Regional,Nadie óptima,0.0
2962,123,Almacén Regional,Un agente óptimo,0.036932851559916345
2963,123,Almacén Regional,Todos óptima,0.8180786152460996
2967,123,Menudeo,Nadie óptima,0.0
2968,123,Menudeo,Un agente óptimo,1.1311140191614089
2969,123,Menudeo,Todos óptima,2.17951139898597
2973,123,Mayoreo,Nadie óptima,0.0
2974,123,Mayoreo,Un agente óptimo,0.06553614594525181
2975,123,Mayoreo,Todos óptima,1.2986869669479644
2979,124,Fábrica,Nadie óptima,0.0
2980,124,Fábrica,Un agente óptimo,0.5847420624447263
2981,124,Fábrica,Todos óptima,2.492521258240652
2985,124,Almacén Regional,Nadie óptima,0.0
2986,124,Almacén Regional,Un agente óptimo,0.04400002065582389
2987,124,Almacén Regional,Todos óptima,0.8900131033025525
2991,124,Menudeo,Nadie óptima,0.0
2992,124,Menudeo,Un agente óptimo,0.5847420624447263
2993,124,Menudeo,Todos óptima,2.492521258240652
2997,124,Mayoreo,Nadie óptima,0.0
2998,124,Mayoreo,Un agente óptimo,0.06649667675483666
2999,124,Mayoreo,Todos óptima,0.9734191593180181
3003,125,Fábrica,Nadie óptima,0.0
3004,125,Fábrica,Un agente óptimo,0.14409846702393905
3005,125,Fábrica,Todos óptima,0.5987633751316802
3009,125,Almacén Regional,Nadie óptima,0.0
3010,125,Almacén Regional,Un agente óptimo,0.03311398120609139
3011,125,Almacén Regional,Todos óptima,0.5569394649275694
3015,125,Menudeo,Nadie óptima,0.0
3016,125,Menudeo,Un agente óptimo,0.14409846702393905
3017,125,Menudeo,Todos óptima,0.5987633751316802
3021,125,Mayoreo,Nadie óptima,0.0
3022,125,Mayoreo,Un agente óptimo,0.04646377824925215
3023,125,Mayoreo,Todos óptima,0.46830120463419384
3027,126,Fábrica,Nadie óptima,0.0
3033,126,Almacén Regional,Nadie óptima,0.0
3034,126,Almacén Regional,Un agente óptimo,0.05388600967539082
3035,126,Almacén Regional,Todos óptima,1.5468045470361504
3039,126,Menudeo,Nadie óptima,0.0
3045,126,Mayoreo,Nadie óptima,0.0
3046,126,Mayoreo,Un agente óptimo,0.12112103325831279
3047,126,Mayoreo,Todos óptima,2.8101589889172587
3051,127,Fábrica,Nadie óptima,0.0
3052,127,Fábrica,Un agente óptimo,1.9859796883442071
3053,127,Fábrica,Todos óptima,3.341515083489421
3057,127,Almacén Regional,Nadie óptima,0.0
3058,127,Almacén Regional,Un agente óptimo,0.03986019250276313
3059,127,Almacén Regional,Todos óptima,2.4770966381687787
3063,127,Menudeo,Nadie óptima,0.0
3064,127,Menudeo,Un agente óptimo,1.9859796883442071
3065,127,Menudeo,Todos óptima,3.341515083489421
3069,127,Mayoreo,Nadie óptima,0.0
3070,127,Mayoreo,Un agente óptimo,1.4346162616426785
3075,128,Fábrica,Nadie óptima,0.0
3076,128,Fábrica,Un agente óptimo,0.834867946873151
3077,128,Fábrica,Todos óptima,0.9656783924181713
3081,128,Almacén Regional,Nadie óptima,0.0
3082,128,Almacén Regional,Un agente óptimo,0.007414549463273887
3083,128,Almacén Regional,Todos óptima,0.9959108092230604
3087,128,Menudeo,Nadie óptima,0.0
3088,128,Menudeo,Un agente óptimo,0.834867946873151
3089,128,Menudeo,Todos óptima,0.9656783924181713
3093,128,Mayoreo,Nadie óptima,0.0
3094,128,Mayoreo,Un agente óptimo,0.011940199835628558
3095,128,Mayoreo,Todos óptima,0.9203269217684964
3099,129,Fábrica,Nadie óptima,0.0
3100,129,Fábrica,Un agente óptimo,0.8537710666877801
3101,129,Fábrica,Todos óptima,1.0135030756705854
3105,129,Almacén Regional,Nadie óptima,0.0
3106,129,Almacén Regional,Un agente óptimo,0.011291874083161322
3107,129,Almacén Regional,Todos óptima,1.1509285670923945
3111,129,Menudeo,Nadie óptima,0.0
3112,129,Menudeo,Un agente óptimo,0.8537710666877801
3113,129,Menudeo,Todos óptima,1.0135030756705854
3117,129,Mayoreo,Nadie óptima,0.0
3118,129,Mayoreo,Un agente óptimo,0.02460782808102492
3119,129,Mayoreo,Todos óptima,1.2033691363200043
3123,130,Fábrica,Nadie óptima,0.0
3124,130,Fábrica,Un agente óptimo,0.7582130496815136
3125,130,Fábrica,Todos óptima,0.906787171550505
3129,130,Almacén Regional,Nadie óptima,0.0
3130,130,Almacén Regional,Un agente óptimo,0.007151766482501939
3131,130,Almacén Regional,Todos óptima,0.9443748183530478
3135,130,Menudeo,Nadie óptima,0.0
3136,130,Menudeo,Un agente óptimo,0.7582130496815136
3137,130,Menudeo,Todos óptima,0.906787171550505
3141,130,Mayoreo,Nadie óptima,0.0
3142,130,Mayoreo,Un agente óptimo,0.04186150125353506
3143,130,Mayoreo,Todos óptima,0.8743610675427431
3147,131,Fábrica,Nadie óptima,0.0
3148,131,Fábrica,Un agente óptimo,2.4647481653815326
3149,131,Fábrica,Todos óptima,4.209039320371778
3153,131,Almacén Regional,Nadie óptima,0.0
3154,131,Almacén Regional,Un agente óptimo,1.2225784537677045
3159,131,Menudeo,Nadie óptima,0.0
3160,131,Menudeo,Un agente óptimo,2.4647481653815326
3161,131,Menudeo,Todos óptima,4.209039320371778
3165,131,Mayoreo,Nadie óptima,0.0
3166,131,Mayoreo,Un agente óptimo,0.06551713452642136
3167,131,Mayoreo,Todos óptima,2.5517144235869798
3171,132,Fábrica,Nadie óptima,0.0
3172,132,Fábrica,Un agente óptimo,0.1262978183147278
3173,132,Fábrica,Todos óptima,1.238851538807433
3177,132,Almacén Regional,Nadie óptima,0.0
3178,132,Almacén Regional,Un agente óptimo,0.02881907156196364
3179,132,Almacén Regional,Todos óptima,0.641513044974888
3183,132,Menudeo,Nadie óptima,0.0
3184,132,Menudeo,Un agente óptimo,0.1262978183147278
3185,132,Menudeo,Todos óptima,1.238851538807433
3189,132,Mayoreo,Nadie óptima,0.0
3190,132,Mayoreo,Un agente óptimo,0.04424977655058133
3191,132,Mayoreo,Todos óptima,0.6791471060245189
3195,133,Fábrica,Nadie óptima,0.0
3196,133,Fábrica,Un agente óptimo,0.11193135465598114
3197,133,Fábrica,Todos óptima,0.8798989933418042
3201,133,Almacén Regional,Nadie óptima,0.0
3202,133,Almacén Regional,Un agente óptimo,0.034002424190769445
3203,133,Almacén Regional,Todos óptima,0.7197423331259235
3207,133,Menudeo,Nadie óptima,0.0
3208,133,Menudeo,Un agente óptimo,0.11193135465598114
3209,133,Menudeo,Todos óptima,0.8798989933418042
3213,133,Mayoreo,Nadie óptima,0.0
3214,133,Mayoreo,Un agente óptimo,0.05129567828344107
3215,133,Mayoreo,Todos óptima,0.7310513293161465
3219,134,Fábrica,Nadie óptima,0.0
3220,134,Fábrica,Un agente óptimo,0.8901060164646678
3221,134,Fábrica,Todos óptima,1.1225232001473064
3225,134,Almacén Regional,Nadie óptima,0.0
3226,134,Almacén Regional,Un agente óptimo,0.0742609237729318
3227,134,Almacén Regional,Todos óptima,3.4408715705353585
3231,134,Menudeo,Nadie óptima,0.0
3232,134,Menudeo,Un agente óptimo,0.8901060164646678
3233,134,Menudeo,Todos óptima,1.1225232001473064
3237,134,Mayoreo,Nadie óptima,0.0
3238,134,Mayoreo,Un agente óptimo,0.029350094286174962
3239,134,Mayoreo,Todos óptima,1.3571162521991664
3243,135,Fábrica,Nadie óptima,0.0
3244,135,Fábrica,Un agente óptimo,0.47322748440892054
3245,135,Fábrica,Todos óptima,2.0625853619475705
3249,135,Almacén Regional,Nadie óptima,0.0
3250,135,Almacén Regional,Un agente óptimo,0.07958381253109621
3251,135,Almacén Regional,Todos óptima,2.579648642804591
3255,135,Menudeo,Nadie óptima,0.0
3256,135,Menudeo,Un agente óptimo,0.47322748440892054
3257,135,Menudeo,Todos óptima,2.0625853619475705
3261,135,Mayoreo,Nadie óptima,0.0
3262,135,Mayoreo,Un agente óptimo,0.04987357886571016
3263,135,Mayoreo,Todos óptima,0.823610245772246
3267,136,Fábrica,Nadie óptima,0.0
3273,136,Almacén Regional,Nadie óptima,0.0
3274,136,Almacén Regional,Un agente óptimo,0.0730529805190894
3275,136,Almacén Regional,Todos óptima,2.254926596854507
3279,136,Menudeo,Nadie óptima,0.0
3285,136,Mayoreo,Nadie óptima,0.0
3286,136,Mayoreo,Un agente óptimo,0.14996263380882083
3287,136,Mayoreo,Todos óptima,4.325699850971505
3291,137,Fábrica,Nadie óptima,0.0
3292,137,Fábrica,Un agente óptimo,0.8331122225118115
3293,137,Fábrica,Todos óptima,0.9725050885382184
3297,137,Almacén Regional,Nadie óptima,0.0
3298,137,Almacén Regional,Un agente óptimo,0.008805168963968778
3299,137,Almacén Regional,Todos óptima,1.04934628510314
3303,137,Menudeo,Nadie óptima,0.0
3304,137,Menudeo,Un agente óptimo,0.8331122225118115
3305,137,Menudeo,Todos óptima,0.9725050885382184
3309,137,Mayoreo,Nadie óptima,0.0
3310,137,Mayoreo,Un agente óptimo,0.01374847464616317
3311,137,Mayoreo,Todos óptima,0.9134586505258533
3315,138,Fábrica,Nadie óptima,0.0
3316,138,Fábrica,Un agente óptimo,0.86001739765373
3317,138,Fábrica,Todos óptima,1.0235999294968807
3321,138,Almacén Regional,Nadie óptima,0.0
3322,138,Almacén Regional,Un agente óptimo,0.009313356999684405
3323,138,Almacén Regional,Todos óptima,1.0701409970544882
3327,138,Menudeo,Nadie óptima,0.0
3328,138,Menudeo,Un agente óptimo,0.86001739765373
3329,138,Menudeo,Todos óptima,1.0235999294968807
3333,138,Mayoreo,Nadie óptima,0.0
3334,138,Mayoreo,Un agente óptimo,0.016813146766259477
3335,138,Mayoreo,Todos óptima,1.0180992885716582
3339,139,Fábrica,Nadie óptima,0.0
3340,139,Fábrica,Un agente óptimo,0.28180090737829594
3341,139,Fábrica,Todos óptima,1.628298064873009
3345,139,Almacén Regional,Nadie óptima,0.0
3346,139,Almacén Regional,Un agente óptimo,0.03464817755564197
3347,139,Almacén Regional,Todos óptima,0.7771210036385294
3351,139,Menudeo,Nadie óptima,0.0
3352,139,Menudeo,Un agente óptimo,0.28180090737829594
3353,139,Menudeo,Todos óptima,1.628298064873009
3357,139,Mayoreo,Nadie óptima,0.0
3358,139,Mayoreo,Un agente óptimo,0.23432121521270477
3359,139,Mayoreo,Todos óptima,2.437076214597296
3363,140,Fábrica,Nadie óptima,0.0
3364,140,Fábrica,Un agente óptimo,1.2010508424739958
3365,140,Fábrica,Todos óptima,3.0054575939121007
3369,140,Almacén Regional,Nadie óptima,0.0
3370,140,Almacén Regional,Un agente óptimo,0.03750114385112548
