,iteration,strategy,agent,money
1774,147,Dumber,Wholesale,-4270.069699296196
1775,147,Dumber,Regional Warehouse,-5530.676087069574
1776,147,Dumber,Factory,-3450.772743608878
1777,148,Smart,Retail,3844.709961399413
1778,148,Smart,Wholesale,1721.9680234635089
1779,148,Smart,Regional Warehouse,578.0574893563733
1780,148,Smart,Factory,3844.709961399413
1781,148,Dumb,Retail,1201.3168547125479
1782,148,Dumb,Wholesale,-4408.231664460108
1783,148,Dumb,Regional Warehouse,-5588.07531505999
1784,148,Dumb,Factory,1201.3168547125479
1785,148,Dumber,Retail,-3450.772743608878
1786,148,Dumber,Wholesale,-4270.069699296196
1787,148,Dumber,Regional Warehouse,-5530.676087069574
1788,148,Dumber,Factory,-3450.772743608878
1789,149,Smart,Retail,3844.709961399413
1790,149,Smart,Wholesale,1721.9680234635089
1791,149,Smart,Regional Warehouse,578.0574893563733
1792,149,Smart,Factory,3844.709961399413
1793,149,Dumb,Retail,1201.3168547125479
1794,149,Dumb,Wholesale,-4408.231664460108
1795,149,Dumb,Regional Warehouse,-5588.07531505999
1796,149,Dumb,Factory,1201.3168547125479
1797,149,Dumber,Retail,-3450.772743608878
1798,149,Dumber,Wholesale,-4270.069699296196
1799,149,Dumber,Regional Warehouse,-5530.676087069574
1800,149,Dumber,Factory,-3450.772743608878
1801,150,Smart,Retail,3844.709961399413
1802,150,Smart,Wholesale,1721.9680234635089
1803,150,Smart,Regional Warehouse,578.0574893563733
1804,150,Smart,Factory,3844.709961399413
1805,150,Dumb,Retail,1201.3168547125479
1806,150,Dumb,Wholesale,-4408.231664460108
1807,150,Dumb,Regional Warehouse,-5588.07531505999
1808,150,Dumb,Factory,1201.3168547125479
1809,150,Dumber,Retail,-3450.772743608878
1810,150,Dumber,Wholesale,-4270.069699296196
1811,150,Dumber,Regional Warehouse,-5530.676087069574
1812,150,Dumber,Factory,-3450.772743608878
1813,151,Smart,Retail,3844.709961399413
1814,151,Smart,Wholesale,1721.9680234635089
1815,151,Smart,Regional Warehouse,578.0574893563733
1816,151,Smart,Factory,3844.709961399413
1817,151,Dumb,Retail,1201.3168547125479
1818,151,Dumb,Wholesale,-4408.231664460108
1819,151,Dumb,Regional Warehouse,-5588.07531505999
1820,151,Dumb,Factory,1201.3168547125479
1821,151,Dumber,Retail,-3450.772743608878
1822,151,Dumber,Wholesale,-4270.069699296196
1823,151,Dumber,Regional Warehouse,-5530.676087069574
1824,151,Dumber,Factory,-3450.772743608878
1825,152,Smart,Retail,3844.709961399413
1826,152,Smart,Wholesale,1721.9680234635089
1827,152,Smart,Regional Warehouse,578.0574893563733
1828,152,Smart,Factory,3844.709961399413
1829,152,Dumb,Retail,1201.3168547125479
1830,152,Dumb,Wholesale,-4408.231664460108
1831,152,Dumb,Regional Warehouse,-5588.07531505999
1832,152,Dumb,Factory,1201.3168547125479
1833,152,Dumber,Retail,-3450.772743608878
1834,152,Dumber,Wholesale,-4270.069699296196
1835,152,Dumber,Regional Warehouse,-5530.676087069574
1836,152,Dumber,Factory,-3450.772743608878
1837,153,Smart,Retail,3844.709961399413
1838,153,Smart,Wholesale,1721.9680234635089
1839,153,Smart,Regional Warehouse,578.0574893563733
1840,153,Smart,Factory,3844.709961399413
1841,153,Dumb,Retail,1201.3168547125479
1842,153,Dumb,Wholesale,-4408.231664460108
1843,153,Dumb,Regional Warehouse,-5588.07531505999
1844,153,Dumb,Factory,1201.3168547125479
1845,153,Dumber,Retail,-3450.772743608878
1846,153,Dumber,Wholesale,-4270.069699296196
1847,153,Dumber,Regional Warehouse,-5530.676087069574
1848,153,Dumber,Factory,-3450.772743608878
1849,154,Smart,Retail,3844.709961399413
1850,154,Smart,Wholesale,1721.9680234635089
1851,154,Smart,Regional Warehouse,578.0574893563733
1852,154,Smart,Factory,3844.709961399413
1853,154,Dumb,Retail,1201.3168547125479
1854,154,Dumb,Wholesale,-4408.231664460108
1855,154,Dumb,Regional Warehouse,-5588.07531505999
1856,154,Dumb,Factory,1201.3168547125479
1857,154,Dumber,Retail,-3450.772743608878
1858,154,Dumber,Wholesale,-4270.069699296196
1859,154,Dumber,Regional Warehouse,-5530.676087069574
1860,154,Dumber,Factory,-3450.772743608878
1861,155,Smart,Retail,3844.709961399413
1862,155,Smart,Wholesale,1721.9680234635089
1863,155,Smart,Regional Warehouse,578.0574893563733
1864,155,Smart,Factory,3844.709961399413
1865,155,Dumb,Retail,1201.3168547125479
1866,155,Dumb,Wholesale,-4408.231664460108
1867,155,Dumb,Regional Warehouse,-5588.07531505999
1868,155,Dumb,Factory,1201.3168547125479
1869,155,Dumber,Retail,-3450.772743608878
1870,155,Dumber,Wholesale,-4270.069699296196
1871,155,Dumber,Regional Warehouse,-5530.676087069574
1872,155,Dumber,Factory,-3450.772743608878
1873,156,Smart,Retail,3844.709961399413
1874,156,Smart,Wholesale,1721.9680234635089
1875,156,Smart,Regional Warehouse,578.0574893563733
1876,156,Smart,Factory,3844.709961399413
1877,156,Dumb,Retail,1201.3168547125479
1878,156,Dumb,Wholesale,-4408.231664460108
1879,156,Dumb,Regional Warehouse,-5588.07531505999
1880,156,Dumb,Factory,1201.3168547125479
1881,156,Dumber,Retail,-3450.772743608878
1882,156,Dumber,Wholesale,-4270.069699296196
1883,156,Dumber,Regional Warehouse,-5530.676087069574
1884,156,Dumber,Factory,-3450.772743608878
1885,157,Smart,Retail,3844.709961399413
1886,157,Smart,Wholesale,1721.9680234635089
1887,157,Smart,Regional Warehouse,578.0574893563733
1888,157,Smart,Factory,3844.709961399413
1889,157,Dumb,Retail,1201.3168547125479
1890,157,Dumb,Wholesale,-4408.231664460108
1891,157,Dumb,Regional Warehouse,-5588.07531505999
1892,157,Dumb,Factory,1201.3168547125479
1893,157,Dumber,Retail,-3450.772743608878
1894,157,Dumber,Wholesale,-4270.069699296196
1895,157,Dumber,Regional Warehouse,-5530.676087069574
1896,157,Dumber,Factory,-3450.772743608878
1897,158,Smart,Retail,3844.709961399413
1898,158,Smart,Wholesale,1721.9680234635089
1899,158,Smart,Regional Warehouse,578.0574893563733
1900,158,Smart,Factory,3844.709961399413
1901,158,Dumb,Retail,1201.3168547125479
1902,158,Dumb,Wholesale,-4408.231664460108
1903,158,Dumb,Regional Warehouse,-5588.07531505999
1904,158,Dumb,Factory,1201.3168547125479
1905,158,Dumber,Retail,-3450.772743608878
1906,158,Dumber,Wholesale,-4270.069699296196
1907,158,Dumber,Regional Warehouse,-5530.676087069574
1908,158,Dumber,Factory,-3450.772743608878
1909,159,Smart,Retail,3844.709961399413
1910,159,Smart,Wholesale,1721.9680234635089
1911,159,Smart,Regional Warehouse,578.0574893563733
1912,159,Smart,Factory,3844.709961399413
1913,159,Dumb,Retail,1201.3168547125479
1914,159,Dumb,Wholesale,-4408.231664460108
1915,159,Dumb,Regional Warehouse,-5588.07531505999
1916,159,Dumb,Factory,1201.3168547125479
1917,159,Dumber,Retail,-3450.772743608878
1918,159,Dumber,Wholesale,-4270.069699296196
1919,159,Dumber,Regional Warehouse,-5530.676087069574
1920,159,Dumber,Factory,-3450.772743608878
1921,160,Smart,Retail,3844.709961399413
1922,160,Smart,Wholesale,1721.9680234635089
1923,160,Smart,Regional Warehouse,578.0574893563733
1924,160,Smart,Factory,3844.709961399413
1925,160,Dumb,Retail,1201.3168547125479
1926,160,Dumb,Wholesale,-4408.231664460108
1927,160,Dumb,Regional Warehouse,-5588.07531505999
1928,160,Dumb,Factory,1201.3168547125479
1929,160,Dumber,Retail,-3450.772743608878
1930,160,Dumber,Wholesale,-4270.069699296196
1931,160,Dumber,Regional Warehouse,-5530.676087069574
1932,160,Dumber,Factory,-3450.772743608878
1933,161,Smart,Retail,3844.709961399413
1934,161,Smart,Wholesale,1721.9680234635089
1935,161,Smart,Regional Warehouse,578.0574893563733
1936,161,Smart,Factory,3844.709961399413
1937,161,Dumb,Retail,1201.3168547125479
1938,161,Dumb,Wholesale,-4408.231664460108
1939,161,Dumb,Regional Warehouse,-5588.07531505999
1940,161,Dumb,Factory,1201.3168547125479
1941,161,Dumber,Retail,-3450.772743608878
1942,161,Dumber,Wholesale,-4270.069699296196
1943,161,Dumber,Regional Warehouse,-5530.676087069574
1944,161,Dumber,Factory,-3450.772743608878
1945,162,Smart,Retail,3844.709961399413
1946,162,Smart,Wholesale,1721.9680234635089
1947,162,Smart,Regional Warehouse,578.0574893563733
1948,162,Smart,Factory,3844.709961399413
1949,162,Dumb,Retail,1201.3168547125479
1950,162,Dumb,Wholesale,-4408.231664460108
1951,162,Dumb,Regional Warehouse,-5588.07531505999
1952,162,Dumb,Factory,1201.3168547125479
1953,162,Dumber,Retail,-3450.772743608878
1954,162,Dumber,Wholesale,-4270.069699296196
1955,162,Dumber,Regional Warehouse,-5530.676087069574
1956,162,Dumber,Factory,-3450.772743608878
1957,163,Smart,Retail,3844.709961399413
1958,163,Smart,Wholesale,1721.9680234635089
1959,163,Smart,Regional Warehouse,578.0574893563733
1960,163,Smart,Factory,3844.709961399413
1961,163,Dumb,Retail,1201.3168547125479
1962,163,Dumb,Wholesale,-4408.231664460108
1963,163,Dumb,Regional Warehouse,-5588.07531505999
1964,163,Dumb,Factory,1201.3168547125479
1965,163,Dumber,Retail,-3450.772743608878
1966,163,Dumber,Wholesale,-4270.069699296196
1967,163,Dumber,Regional Warehouse,-5530.676087069574
1968,163,Dumber,Factory,-3450.772743608878
1969,164,Smart,Retail,3844.709961399413
1970,164,Smart,Wholesale,1721.9680234635089
1971,164,Smart,Regional Warehouse,578.0574893563733
1972,164,Smart,Factory,3844.709961399413
1973,164,Dumb,Retail,1201.3168547125479
1974,164,Dumb,Wholesale,-4408.231664460108
1975,164,Dumb,Regional Warehouse,-5588.07531505999
1976,164,Dumb,Factory,1201.3168547125479
1977,164,Dumber,Retail,-3450.772743608878
1978,164,Dumber,Wholesale,-4270.069699296196
1979,164,Dumber,Regional Warehouse,-5530.676087069574
1980,164,Dumber,Factory,-3450.772743608878
1981,165,Smart,Retail,3844.709961399413
1982,165,Smart,Wholesale,1721.9680234635089
1983,165,Smart,Regional Warehouse,578.0574893563733
1984,165,Smart,Factory,3844.709961399413
1985,165,Dumb,Retail,1201.3168547125479
1986,165,Dumb,Wholesale,-4408.231664460108
1987,165,Dumb,Regional Warehouse,-5588.07531505999
1988,165,Dumb,Factory,1201.3168547125479
1989,165,Dumber,Retail,-3450.772743608878
1990,165,Dumber,Wholesale,-4270.069699296196
1991,165,Dumber,Regional Warehouse,-5530.676087069574
1992,165,Dumber,Factory,-3450.772743608878
1993,166,Smart,Retail,3844.709961399413
1994,166,Smart,Wholesale,1721.9680234635089
1995,166,Smart,Regional Warehouse,578.0574893563733
1996,166,Smart,Factory,3844.709961399413
1997,166,Dumb,Retail,1201.3168547125479
1998,166,Dumb,Wholesale,-4408.231664460108
1999,166,Dumb,Regional Warehouse,-5588.07531505999
2000,166,Dumb,Factory,1201.3168547125479
2001,166,Dumber,Retail,-3450.772743608878
2002,166,Dumber,Wholesale,-4270.069699296196
2003,166,Dumber,Regional Warehouse,-5530.676087069574
2004,166,Dumber,Factory,-3450.772743608878
2005,167,Smart,Retail,3844.709961399413
2006,167,Smart,Wholesale,1721.9680234635089
2007,167,Smart,Regional Warehouse,578.0574893563733
2008,167,Smart,Factory,3844.709961399413
2009,167,Dumb,Retail,1201.3168547125479
2010,167,Dumb,Wholesale,-4408.231664460108
2011,167,Dumb,Regional Warehouse,-5588.07531505999
2012,167,Dumb,Factory,1201.3168547125479
2013,167,Dumber,Retail,-3450.772743608878
2014,167,Dumber,Wholesale,-4270.069699296196
2015,167,Dumber,Regional Warehouse,-5530.676087069574
2016,167,Dumber,Factory,-3450.772743608878
2017,168,Smart,Retail,3844.709961399413
2018,168,Smart,Wholesale,1721.9680234635089
2019,168,Smart,Regional Warehouse,578.0574893563733
2020,168,Smart,Factory,3844.709961399413
2021,168,Dumb,Retail,1201.3168547125479
2022,168,Dumb,Wholesale,-4408.231664460108
2023,168,Dumb,Regional Warehouse,-5588.07531505999
2024,168,Dumb,Factory,1201.3168547125479
2025,168,Dumber,Retail,-3450.772743608878
2026,168,Dumber,Wholesale,-4270.069699296196
2027,168,Dumber,Regional Warehouse,-5530.676087069574
2028,168,Dumber,Factory,-3450.772743608878
2029,169,Smart,Retail,3844.709961399413
2030,169,Smart,Wholesale,1721.9680234635089
2031,169,Smart,Regional Warehouse,578.0574893563733
2032,169,Smart,Factory,3844.709961399413
2033,169,Dumb,Retail,1201.3168547125479
2034,169,Dumb,Wholesale,-4408.231664460108
2035,169,Dumb,Regional Warehouse,-5588.07531505999
2036,169,Dumb,Factory,1201.3168547125479
2037,169,Dumber,Retail,-3450.772743608878
2038,169,Dumber,Wholesale,-4270.069699296196
2039,169,Dumber,Regional Warehouse,-5530.676087069574
2040,169,Dumber,Factory,-3450.772743608878
2041,170,Smart,Retail,3844.709961399413
2042,170,Smart,Wholesale,1721.9680234635089
2043,170,Smart,Regional Warehouse,578.0574893563733
2044,170,Smart,Factory,3844.709961399413
2045,170,Dumb,Retail,1201.3168547125479
2046,170,Dumb,Wholesale,-4408.231664460108
2047,170,Dumb,Regional Warehouse,-5588.07531505999
2048,170,Dumb,Factory,1201.3168547125479
2049,170,Dumber,Retail,-3450.772743608878
2050,170,Dumber,Wholesale,-4270.069699296196
2051,170,Dumber,Regional Warehouse,-5530.676087069574
2052,170,Dumber,Factory,-3450.772743608878
2053,171,Smart,Retail,3844.709961399413
2054,171,Smart,Wholesale,1721.9680234635089
2055,171,Smart,Regional Warehouse,578.0574893563733
2056,171,Smart,Factory,3844.709961399413
2057,171,Dumb,Retail,1201.3168547125479
2058,171,Dumb,Wholesale,-4408.231664460108
2059,171,Dumb,Regional Warehouse,-5588.07531505999
2060,171,Dumb,Factory,1201.3168547125479
2061,171,Dumber,Retail,-3450.772743608878
2062,171,Dumber,Wholesale,-4270.069699296196
2063,171,Dumber,Regional Warehouse,-5530.676087069574
2064,171,Dumber,Factory,-3450.772743608878
2065,172,Smart,Retail,3844.709961399413
2066,172,Smart,Wholesale,1721.9680234635089
2067,172,Smart,Regional Warehouse,578.0574893563733
2068,172,Smart,Factory,3844.709961399413
2069,172,Dumb,Retail,1201.3168547125479
2070,172,Dumb,Wholesale,-4408.231664460108
2071,172,Dumb,Regional Warehouse,-5588.07531505999
2072,172,Dumb,Factory,1201.3168547125479
2073,172,Dumber,Retail,-3450.772743608878
2074,172,Dumber,Wholesale,-4270.069699296196
2075,172,Dumber,Regional Warehouse,-5530.676087069574
2076,172,Dumber,Factory,-3450.772743608878
2077,173,Smart,Retail,3844.709961399413
2078,173,Smart,Wholesale,1721.9680234635089
2079,173,Smart,Regional Warehouse,578.0574893563733
2080,173,Smart,Factory,3844.709961399413
2081,173,Dumb,Retail,1201.3168547125479
2082,173,Dumb,Wholesale,-4408.231664460108
2083,173,Dumb,Regional Warehouse,-5588.07531505999
2084,173,Dumb,Factory,1201.3168547125479
2085,173,Dumber,Retail,-3450.772743608878
2086,173,Dumber,Wholesale,-4270.069699296196
2087,173,Dumber,Regional Warehouse,-5530.676087069574
2088,173,Dumber,Factory,-3450.772743608878
2089,174,Smart,Retail,3844.709961399413
2090,174,Smart,Wholesale,1721.9680234635089
2091,174,Smart,Regional Warehouse,578.0574893563733
2092,174,Smart,Factory,3844.709961399413
2093,174,Dumb,Retail,1201.3168547125479
2094,174,Dumb,Wholesale,-4408.231664460108
2095,174,Dumb,Regional Warehouse,-5588.07531505999
2096,174,Dumb,Factory,1201.3168547125479
2097,174,Dumber,Retail,-3450.772743608878
2098,174,Dumber,Wholesale,-4270.069699296196
2099,174,Dumber,Regional Warehouse,-5530.676087069574
2100,174,Dumber,Factory,-3450.772743608878
2101,175,Smart,Retail,3844.709961399413
2102,175,Smart,Wholesale,1721.9680234635089
2103,175,Smart,Regional Warehouse,578.0574893563733
2104,175,Smart,Factory,3844.709961399413
2105,175,Dumb,Retail,1201.3168547125479
2106,175,Dumb,Wholesale,-4408.231664460108
2107,175,Dumb,Regional Warehouse,-5588.07531505999
2108,175,Dumb,Factory,1201.3168547125479
2109,175,Dumber,Retail,-3450.772743608878
2110,175,Dumber,Wholesale,-4270.069699296196
2111,175,Dumber,Regional Warehouse,-5530.676087069574
2112,175,Dumber,Factory,-3450.772743608878
2113,176,Smart,Retail,3844.709961399413
2114,176,Smart,Wholesale,1721.9680234635089
2115,176,Smart,Regional Warehouse,578.0574893563733
2116,176,Smart,Factory,3844.709961399413
2117,176,Dumb,Retail,1201.3168547125479
2118,176,Dumb,Wholesale,-4408.231664460108
2119,176,Dumb,Regional Warehouse,-5588.07531505999
2120,176,Dumb,Factory,1201.3168547125479
2121,176,Dumber,Retail,-3450.772743608878
2122,176,Dumber,Wholesale,-4270.069699296196
2123,176,Dumber,Regional Warehouse,-5530.676087069574
2124,176,Dumber,Factory,-3450.772743608878
2125,177,Smart,Retail,3844.709961399413
2126,177,Smart,Wholesale,1721.9680234635089
2127,177,Smart,Regional Warehouse,578.0574893563733
2128,177,Smart,Factory,3844.709961399413
2129,177,Dumb,Retail,1201.3168547125479
2130,177,Dumb,Wholesale,-4408.231664460108
2131,177,Dumb,Regional Warehouse,-5588.07531505999
2132,177,Dumb,Factory,1201.3168547125479
2133,177,Dumber,Retail,-3450.772743608878
2134,177,Dumber,Wholesale,-4270.069699296196
2135,177,Dumber,Regional Warehouse,-5530.676087069574
2136,177,Dumber,Factory,-3450.772743608878
2137,178,Smart,Retail,3844.709961399413
2138,178,Smart,Wholesale,1721.9680234635089
2139,178,Smart,Regional Warehouse,578.0574893563733
2140,178,Smart,Factory,3844.709961399413
2141,178,Dumb,Retail,1201.3168547125479
2142,178,Dumb,Wholesale,-4408.231664460108
2143,178,Dumb,Regional Warehouse,-5588.07531505999
2144,178,Dumb,Factory,1201.3168547125479
2145,178,Dumber,Retail,-3450.772743608878
2146,178,Dumber,Wholesale,-4270.069699296196
2147,178,Dumber,Regional Warehouse,-5530.676087069574
2148,178,Dumber,Factory,-3450.772743608878
2149,179,Smart,Retail,3844.709961399413
2150,179,Smart,Wholesale,1721.9680234635089
2151,179,Smart,Regional Warehouse,578.0574893563733
2152,179,Smart,Factory,3844.709961399413
2153,179,Dumb,Retail,1201.3168547125479
2154,179,Dumb,Wholesale,-4408.231664460108
2155,179,Dumb,Regional Warehouse,-5588.07531505999
2156,179,Dumb,Factory,1201.3168547125479
2157,179,Dumber,Retail,-3450.772743608878
2158,179,Dumber,Wholesale,-4270.069699296196
2159,179,Dumber,Regional Warehouse,-5530.676087069574
2160,179,Dumber,Factory,-3450.772743608878
2161,180,Smart,Retail,3844.709961399413
2162,180,Smart,Wholesale,1721.9680234635089
2163,180,Smart,Regional Warehouse,578.0574893563733
2164,180,Smart,Factory,3844.709961399413
2165,180,Dumb,Retail,1201.3168547125479
2166,180,Dumb,Wholesale,-4408.231664460108
2167,180,Dumb,Regional Warehouse,-5588.07531505999
2168,180,Dumb,Factory,1201.3168547125479
2169,180,Dumber,Retail,-3450.772743608878
2170,180,Dumber,Wholesale,-4270.069699296196
2171,180,Dumber,Regional Warehouse,-5530.676087069574
2172,180,Dumber,Factory,-3450.772743608878
2173,181,Smart,Retail,3844.709961399413
2174,181,Smart,Wholesale,1721.9680234635089
2175,181,Smart,Regional Warehouse,578.0574893563733
2176,181,Smart,Factory,3844.709961399413
2177,181,Dumb,Retail,1201.3168547125479
2178,181,Dumb,Wholesale,-4408.231664460108
2179,181,Dumb,Regional Warehouse,-5588.07531505999
2180,181,Dumb,Factory,1201.3168547125479
2181,181,Dumber,Retail,-3450.772743608878
2182,181,Dumber,Wholesale,-4270.069699296196
2183,181,Dumber,Regional Warehouse,-5530.676087069574
2184,181,Dumber,Factory,-3450.772743608878
2185,182,Smart,Retail,3844.709961399413
2186,182,Smart,Wholesale,1721.9680234635089
2187,182,Smart,Regional Warehouse,578.0574893563733
2188,182,Smart,Factory,3844.709961399413
2189,182,Dumb,Retail,1201.3168547125479
2190,182,Dumb,Wholesale,-4408.231664460108
2191,182,Dumb,Regional Warehouse,-5588.07531505999
2192,182,Dumb,Factory,1201.3168547125479
2193,182,Dumber,Retail,-3450.772743608878
2194,182,Dumber,Wholesale,-4270.069699296196
2195,182,Dumber,Regional Warehouse,-5530.676087069574
2196,182,Dumber,Factory,-3450.772743608878
2197,183,Smart,Retail,3844.709961399413
2198,183,Smart,Wholesale,1721.9680234635089
2199,183,Smart,Regional Warehouse,578.0574893563733
2200,183,Smart,Factory,3844.709961399413
2201,183,Dumb,Retail,1201.3168547125479
2202,183,Dumb,Wholesale,-4408.231664460108
2203,183,Dumb,Regional Warehouse,-5588.07531505999
2204,183,Dumb,Factory,1201.3168547125479
2205,183,Dumber,Retail,-3450.772743608878
2206,183,Dumber,Wholesale,-4270.069699296196
2207,183,Dumber,Regional Warehouse,-5530.676087069574
2208,183,Dumber,Factory,-3450.772743608878
2209,184,Smart,Retail,3844.709961399413
2210,184,Smart,Wholesale,1721.9680234635089
2211,184,Smart,Regional Warehouse,578.0574893563733
2212,184,Smart,Factory,3844.709961399413
2213,184,Dumb,Retail,1201.3168547125479
2214,184,Dumb,Wholesale,-4408.231664460108
2215,184,Dumb,Regional Warehouse,-5588.07531505999
2216,184,Dumb,Factory,1201.3168547125479
2217,184,Dumber,Retail,-3450.772743608878
2218,184,Dumber,Wholesale,-4270.069699296196
2219,184,Dumber,Regional Warehouse,-5530.676087069574
2220,184,Dumber,Factory,-3450.772743608878
2221,185,Smart,Retail,3844.709961399413
2222,185,Smart,Wholesale,1721.9680234635089
2223,185,Smart,Regional Warehouse,578.0574893563733
2224,185,Smart,Factory,3844.709961399413
2225,185,Dumb,Retail,1201.3168547125479
2226,185,Dumb,Wholesale,-4408.231664460108
2227,185,Dumb,Regional Warehouse,-5588.07531505999
2228,185,Dumb,Factory,1201.3168547125479
2229,185,Dumber,Retail,-3450.772743608878
2230,185,Dumber,Wholesale,-4270.069699296196
2231,185,Dumber,Regional Warehouse,-5530.676087069574
2232,185,Dumber,Factory,-3450.772743608878
2233,186,Smart,Retail,3844.709961399413
2234,186,Smart,Wholesale,1721.9680234635089
2235,186,Smart,Regional Warehouse,578.0574893563733
2236,186,Smart,Factory,3844.709961399413
2237,186,Dumb,Retail,1201.3168547125479
2238,186,Dumb,Wholesale,-4408.231664460108
2239,186,Dumb,Regional Warehouse,-5588.07531505999
2240,186,Dumb,Factory,1201.3168547125479
2241,186,Dumber,Retail,-3450.772743608878
2242,186,Dumber,Wholesale,-4270.069699296196
2243,186,Dumber,Regional Warehouse,-5530.676087069574
2244,186,Dumber,Factory,-3450.772743608878
2245,187,Smart,Retail,3844.709961399413
2246,187,Smart,Wholesale,1721.9680234635089
2247,187,Smart,Regional Warehouse,578.0574893563733
2248,187,Smart,Factory,3844.709961399413
2249,187,Dumb,Retail,1201.3168547125479
2250,187,Dumb,Wholesale,-4408.231664460108
2251,187,Dumb,Regional Warehouse,-5588.07531505999
2252,187,Dumb,Factory,1201.3168547125479
2253,187,Dumber,Retail,-3450.772743608878
2254,187,Dumber,Wholesale,-4270.069699296196
2255,187,Dumber,Regional Warehouse,-5530.676087069574
2256,187,Dumber,Factory,-3450.772743608878
2257,188,Smart,Retail,3844.709961399413
2258,188,Smart,Wholesale,1721.9680234635089
2259,188,Smart,Regional Warehouse,578.0574893563733
2260,188,Smart,Factory,3844.709961399413
2261,188,Dumb,Retail,1201.3168547125479
2262,188,Dumb,Wholesale,-4408.231664460108
2263,188,Dumb,Regional Warehouse,-5588.07531505999
2264,188,Dumb,Factory,1201.3168547125479
2265,188,Dumber,Retail,-3450.772743608878
2266,188,Dumber,Wholesale,-4270.069699296196
2267,188,Dumber,Regional Warehouse,-5530.676087069574
2268,188,Dumber,Factory,-3450.772743608878
2269,189,Smart,Retail,3844.709961399413
2270,189,Smart,Wholesale,1721.9680234635089
2271,189,Smart,Regional Warehouse,578.0574893563733
2272,189,Smart,Factory,3844.709961399413
2273,189,Dumb,Retail,1201.3168547125479
2274,189,Dumb,Wholesale,-4408.231664460108
2275,189,Dumb,Regional Warehouse,-5588.07531505999
2276,189,Dumb,Factory,1201.3168547125479
2277,189,Dumber,Retail,-3450.772743608878
2278,189,Dumber,Wholesale,-4270.069699296196
2279,189,Dumber,Regional Warehouse,-5530.676087069574
2280,189,Dumber,Factory,-3450.772743608878
2281,190,Smart,Retail,3844.709961399413
2282,190,Smart,Wholesale,1721.9680234635089
2283,190,Smart,Regional Warehouse,578.0574893563733
2284,190,Smart,Factory,3844.709961399413
2285,190,Dumb,Retail,1201.3168547125479
2286,190,Dumb,Wholesale,-4408.231664460108
2287,190,Dumb,Regional Warehouse,-5588.07531505999
2288,190,Dumb,Factory,1201.3168547125479
2289,190,Dumber,Retail,-3450.772743608878
2290,190,Dumber,Wholesale,-4270.069699296196
2291,190,Dumber,Regional Warehouse,-5530.676087069574
2292,190,Dumber,Factory,-3450.772743608878
2293,191,Smart,Retail,3844.709961399413
2294,191,Smart,Wholesale,1721.9680234635089
2295,191,Smart,Regional Warehouse,578.0574893563733
2296,191,Smart,Factory,3844.709961399413
2297,191,Dumb,Retail,1201.3168547125479
2298,191,Dumb,Wholesale,-4408.231664460108
2299,191,Dumb,Regional Warehouse,-5588.07531505999
2300,191,Dumb,Factory,1201.3168547125479
2301,191,Dumber,Retail,-3450.772743608878
2302,191,Dumber,Wholesale,-4270.069699296196
2303,191,Dumber,Regional Warehouse,-5530.676087069574
2304,191,Dumber,Factory,-3450.772743608878
2305,192,Smart,Retail,3844.709961399413
2306,192,Smart,Wholesale,1721.9680234635089
2307,192,Smart,Regional Warehouse,578.0574893563733
2308,192,Smart,Factory,3844.709961399413
2309,192,Dumb,Retail,1201.3168547125479
2310,192,Dumb,Wholesale,-4408.231664460108
2311,192,Dumb,Regional Warehouse,-5588.07531505999
2312,192,Dumb,Factory,1201.3168547125479
2313,192,Dumber,Retail,-3450.772743608878
2314,192,Dumber,Wholesale,-4270.069699296196
2315,192,Dumber,Regional Warehouse,-5530.676087069574
2316,192,Dumber,Factory,-3450.772743608878
2317,193,Smart,Retail,3844.709961399413
2318,193,Smart,Wholesale,1721.9680234635089
2319,193,Smart,Regional Warehouse,578.0574893563733
2320,193,Smart,Factory,3844.709961399413
2321,193,Dumb,Retail,1201.3168547125479
2322,193,Dumb,Wholesale,-4408.231664460108
2323,193,Dumb,Regional Warehouse,-5588.07531505999
2324,193,Dumb,Factory,1201.3168547125479
2325,193,Dumber,Retail,-3450.772743608878
2326,193,Dumber,Wholesale,-4270.069699296196
2327,193,Dumber,Regional Warehouse,-5530.676087069574
2328,193,Dumber,Factory,-3450.772743608878
2329,194,Smart,Retail,3844.709961399413
2330,194,Smart,Wholesale,1721.9680234635089
2331,194,Smart,Regional Warehouse,578.0574893563733
2332,194,Smart,Factory,3844.709961399413
2333,194,Dumb,Retail,1201.3168547125479
2334,194,Dumb,Wholesale,-4408.231664460108
2335,194,Dumb,Regional Warehouse,-5588.07531505999
2336,194,Dumb,Factory,1201.3168547125479
2337,194,Dumber,Retail,-3450.772743608878
2338,194,Dumber,Wholesale,-4270.069699296196
2339,194,Dumber,Regional Warehouse,-5530.676087069574
2340,194,Dumber,Factory,-3450.772743608878
2341,195,Smart,Retail,3844.709961399413
2342,195,Smart,Wholesale,1721.9680234635089
2343,195,Smart,Regional Warehouse,578.0574893563733
2344,195,Smart,Factory,3844.709961399413
2345,195,Dumb,Retail,1201.3168547125479
2346,195,Dumb,Wholesale,-4408.231664460108
2347,195,Dumb,Regional Warehouse,-5588.07531505999
2348,195,Dumb,Factory,1201.3168547125479
2349,195,Dumber,Retail,-3450.772743608878
2350,195,Dumber,Wholesale,-4270.069699296196
2351,195,Dumber,Regional Warehouse,-5530.676087069574
