,iteration,strategy,agent,money,index
910,75,Dumber,Regional Warehouse,-5530.676087069574,0.0
911,75,Dumber,Factory,-3450.772743608878,0.0
912,76,Smart,Retail,3844.709961399413,2.11415913102946
913,76,Smart,Wholesale,1721.9680234635089,1.4032646173778682
914,76,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
915,76,Smart,Factory,3844.709961399413,2.11415913102946
916,76,Dumb,Retail,1201.3168547125479,1.3481298085877975
917,76,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
918,76,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
919,76,Dumb,Factory,1201.3168547125479,1.3481298085877975
920,76,Dumber,Retail,-3450.772743608878,0.0
921,76,Dumber,Wholesale,-4270.069699296196,0.0
922,76,Dumber,Regional Warehouse,-5530.676087069574,0.0
923,76,Dumber,Factory,-3450.772743608878,0.0
924,77,Smart,Retail,3844.709961399413,2.11415913102946
925,77,Smart,Wholesale,1721.9680234635089,1.4032646173778682
926,77,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
927,77,Smart,Factory,3844.709961399413,2.11415913102946
928,77,Dumb,Retail,1201.3168547125479,1.3481298085877975
929,77,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
930,77,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
931,77,Dumb,Factory,1201.3168547125479,1.3481298085877975
932,77,Dumber,Retail,-3450.772743608878,0.0
933,77,Dumber,Wholesale,-4270.069699296196,0.0
934,77,Dumber,Regional Warehouse,-5530.676087069574,0.0
935,77,Dumber,Factory,-3450.772743608878,0.0
936,78,Smart,Retail,3844.709961399413,2.11415913102946
937,78,Smart,Wholesale,1721.9680234635089,1.4032646173778682
938,78,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
939,78,Smart,Factory,3844.709961399413,2.11415913102946
940,78,Dumb,Retail,1201.3168547125479,1.3481298085877975
941,78,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
942,78,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
943,78,Dumb,Factory,1201.3168547125479,1.3481298085877975
944,78,Dumber,Retail,-3450.772743608878,0.0
945,78,Dumber,Wholesale,-4270.069699296196,0.0
946,78,Dumber,Regional Warehouse,-5530.676087069574,0.0
947,78,Dumber,Factory,-3450.772743608878,0.0
948,79,Smart,Retail,3844.709961399413,2.11415913102946
949,79,Smart,Wholesale,1721.9680234635089,1.4032646173778682
950,79,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
951,79,Smart,Factory,3844.709961399413,2.11415913102946
952,79,Dumb,Retail,1201.3168547125479,1.3481298085877975
953,79,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
954,79,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
955,79,Dumb,Factory,1201.3168547125479,1.3481298085877975
956,79,Dumber,Retail,-3450.772743608878,0.0
957,79,Dumber,Wholesale,-4270.069699296196,0.0
958,79,Dumber,Regional Warehouse,-5530.676087069574,0.0
959,79,Dumber,Factory,-3450.772743608878,0.0
960,80,Smart,Retail,3844.709961399413,2.11415913102946
961,80,Smart,Wholesale,1721.9680234635089,1.4032646173778682
962,80,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
963,80,Smart,Factory,3844.709961399413,2.11415913102946
964,80,Dumb,Retail,1201.3168547125479,1.3481298085877975
965,80,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
966,80,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
967,80,Dumb,Factory,1201.3168547125479,1.3481298085877975
968,80,Dumber,Retail,-3450.772743608878,0.0
969,80,Dumber,Wholesale,-4270.069699296196,0.0
970,80,Dumber,Regional Warehouse,-5530.676087069574,0.0
971,80,Dumber,Factory,-3450.772743608878,0.0
972,81,Smart,Retail,3844.709961399413,2.11415913102946
973,81,Smart,Wholesale,1721.9680234635089,1.4032646173778682
974,81,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
975,81,Smart,Factory,3844.709961399413,2.11415913102946
976,81,Dumb,Retail,1201.3168547125479,1.3481298085877975
977,81,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
978,81,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
979,81,Dumb,Factory,1201.3168547125479,1.3481298085877975
980,81,Dumber,Retail,-3450.772743608878,0.0
981,81,Dumber,Wholesale,-4270.069699296196,0.0
982,81,Dumber,Regional Warehouse,-5530.676087069574,0.0
983,81,Dumber,Factory,-3450.772743608878,0.0
984,82,Smart,Retail,3844.709961399413,2.11415913102946
985,82,Smart,Wholesale,1721.9680234635089,1.4032646173778682
986,82,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
987,82,Smart,Factory,3844.709961399413,2.11415913102946
988,82,Dumb,Retail,1201.3168547125479,1.3481298085877975
989,82,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
990,82,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
991,82,Dumb,Factory,1201.3168547125479,1.3481298085877975
992,82,Dumber,Retail,-3450.772743608878,0.0
993,82,Dumber,Wholesale,-4270.069699296196,0.0
994,82,Dumber,Regional Warehouse,-5530.676087069574,0.0
995,82,Dumber,Factory,-3450.772743608878,0.0
996,83,Smart,Retail,3844.709961399413,2.11415913102946
997,83,Smart,Wholesale,1721.9680234635089,1.4032646173778682
998,83,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
999,83,Smart,Factory,3844.709961399413,2.11415913102946
1000,83,Dumb,Retail,1201.3168547125479,1.3481298085877975
1001,83,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1002,83,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1003,83,Dumb,Factory,1201.3168547125479,1.3481298085877975
1004,83,Dumber,Retail,-3450.772743608878,0.0
1005,83,Dumber,Wholesale,-4270.069699296196,0.0
1006,83,Dumber,Regional Warehouse,-5530.676087069574,0.0
1007,83,Dumber,Factory,-3450.772743608878,0.0
1008,84,Smart,Retail,3844.709961399413,2.11415913102946
1009,84,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1010,84,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1011,84,Smart,Factory,3844.709961399413,2.11415913102946
1012,84,Dumb,Retail,1201.3168547125479,1.3481298085877975
1013,84,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1014,84,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1015,84,Dumb,Factory,1201.3168547125479,1.3481298085877975
1016,84,Dumber,Retail,-3450.772743608878,0.0
1017,84,Dumber,Wholesale,-4270.069699296196,0.0
1018,84,Dumber,Regional Warehouse,-5530.676087069574,0.0
1019,84,Dumber,Factory,-3450.772743608878,0.0
1020,85,Smart,Retail,3844.709961399413,2.11415913102946
1021,85,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1022,85,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1023,85,Smart,Factory,3844.709961399413,2.11415913102946
1024,85,Dumb,Retail,1201.3168547125479,1.3481298085877975
1025,85,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1026,85,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1027,85,Dumb,Factory,1201.3168547125479,1.3481298085877975
1028,85,Dumber,Retail,-3450.772743608878,0.0
1029,85,Dumber,Wholesale,-4270.069699296196,0.0
1030,85,Dumber,Regional Warehouse,-5530.676087069574,0.0
1031,85,Dumber,Factory,-3450.772743608878,0.0
1032,86,Smart,Retail,3844.709961399413,2.11415913102946
1033,86,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1034,86,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1035,86,Smart,Factory,3844.709961399413,2.11415913102946
1036,86,Dumb,Retail,1201.3168547125479,1.3481298085877975
1037,86,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1038,86,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1039,86,Dumb,Factory,1201.3168547125479,1.3481298085877975
1040,86,Dumber,Retail,-3450.772743608878,0.0
1041,86,Dumber,Wholesale,-4270.069699296196,0.0
1042,86,Dumber,Regional Warehouse,-5530.676087069574,0.0
1043,86,Dumber,Factory,-3450.772743608878,0.0
1044,87,Smart,Retail,3844.709961399413,2.11415913102946
1045,87,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1046,87,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1047,87,Smart,Factory,3844.709961399413,2.11415913102946
1048,87,Dumb,Retail,1201.3168547125479,1.3481298085877975
1049,87,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1050,87,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1051,87,Dumb,Factory,1201.3168547125479,1.3481298085877975
1052,87,Dumber,Retail,-3450.772743608878,0.0
1053,87,Dumber,Wholesale,-4270.069699296196,0.0
1054,87,Dumber,Regional Warehouse,-5530.676087069574,0.0
1055,87,Dumber,Factory,-3450.772743608878,0.0
1056,88,Smart,Retail,3844.709961399413,2.11415913102946
1057,88,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1058,88,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1059,88,Smart,Factory,3844.709961399413,2.11415913102946
1060,88,Dumb,Retail,1201.3168547125479,1.3481298085877975
1061,88,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1062,88,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1063,88,Dumb,Factory,1201.3168547125479,1.3481298085877975
1064,88,Dumber,Retail,-3450.772743608878,0.0
1065,88,Dumber,Wholesale,-4270.069699296196,0.0
1066,88,Dumber,Regional Warehouse,-5530.676087069574,0.0
1067,88,Dumber,Factory,-3450.772743608878,0.0
1068,89,Smart,Retail,3844.709961399413,2.11415913102946
1069,89,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1070,89,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1071,89,Smart,Factory,3844.709961399413,2.11415913102946
1072,89,Dumb,Retail,1201.3168547125479,1.3481298085877975
1073,89,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1074,89,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1075,89,Dumb,Factory,1201.3168547125479,1.3481298085877975
1076,89,Dumber,Retail,-3450.772743608878,0.0
1077,89,Dumber,Wholesale,-4270.069699296196,0.0
1078,89,Dumber,Regional Warehouse,-5530.676087069574,0.0
1079,89,Dumber,Factory,-3450.772743608878,0.0
1080,90,Smart,Retail,3844.709961399413,2.11415913102946
1081,90,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1082,90,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1083,90,Smart,Factory,3844.709961399413,2.11415913102946
1084,90,Dumb,Retail,1201.3168547125479,1.3481298085877975
1085,90,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1086,90,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1087,90,Dumb,Factory,1201.3168547125479,1.3481298085877975
1088,90,Dumber,Retail,-3450.772743608878,0.0
1089,90,Dumber,Wholesale,-4270.069699296196,0.0
1090,90,Dumber,Regional Warehouse,-5530.676087069574,0.0
1091,90,Dumber,Factory,-3450.772743608878,0.0
1092,91,Smart,Retail,3844.709961399413,2.11415913102946
1093,91,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1094,91,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1095,91,Smart,Factory,3844.709961399413,2.11415913102946
1096,91,Dumb,Retail,1201.3168547125479,1.3481298085877975
1097,91,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1098,91,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1099,91,Dumb,Factory,1201.3168547125479,1.3481298085877975
1100,91,Dumber,Retail,-3450.772743608878,0.0
1101,91,Dumber,Wholesale,-4270.069699296196,0.0
1102,91,Dumber,Regional Warehouse,-5530.676087069574,0.0
1103,91,Dumber,Factory,-3450.772743608878,0.0
1104,92,Smart,Retail,3844.709961399413,2.11415913102946
1105,92,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1106,92,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1107,92,Smart,Factory,3844.709961399413,2.11415913102946
1108,92,Dumb,Retail,1201.3168547125479,1.3481298085877975
1109,92,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1110,92,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1111,92,Dumb,Factory,1201.3168547125479,1.3481298085877975
1112,92,Dumber,Retail,-3450.772743608878,0.0
1113,92,Dumber,Wholesale,-4270.069699296196,0.0
1114,92,Dumber,Regional Warehouse,-5530.676087069574,0.0
1115,92,Dumber,Factory,-3450.772743608878,0.0
1116,93,Smart,Retail,3844.709961399413,2.11415913102946
1117,93,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1118,93,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1119,93,Smart,Factory,3844.709961399413,2.11415913102946
1120,93,Dumb,Retail,1201.3168547125479,1.3481298085877975
1121,93,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1122,93,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1123,93,Dumb,Factory,1201.3168547125479,1.3481298085877975
1124,93,Dumber,Retail,-3450.772743608878,0.0
1125,93,Dumber,Wholesale,-4270.069699296196,0.0
1126,93,Dumber,Regional Warehouse,-5530.676087069574,0.0
1127,93,Dumber,Factory,-3450.772743608878,0.0
1128,94,Smart,Retail,3844.709961399413,2.11415913102946
1129,94,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1130,94,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1131,94,Smart,Factory,3844.709961399413,2.11415913102946
1132,94,Dumb,Retail,1201.3168547125479,1.3481298085877975
1133,94,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1134,94,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1135,94,Dumb,Factory,1201.3168547125479,1.3481298085877975
1136,94,Dumber,Retail,-3450.772743608878,0.0
1137,94,Dumber,Wholesale,-4270.069699296196,0.0
1138,94,Dumber,Regional Warehouse,-5530.676087069574,0.0
1139,94,Dumber,Factory,-3450.772743608878,0.0
1140,95,Smart,Retail,3844.709961399413,2.11415913102946
1141,95,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1142,95,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1143,95,Smart,Factory,3844.709961399413,2.11415913102946
1144,95,Dumb,Retail,1201.3168547125479,1.3481298085877975
1145,95,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1146,95,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1147,95,Dumb,Factory,1201.3168547125479,1.3481298085877975
1148,95,Dumber,Retail,-3450.772743608878,0.0
1149,95,Dumber,Wholesale,-4270.069699296196,0.0
1150,95,Dumber,Regional Warehouse,-5530.676087069574,0.0
1151,95,Dumber,Factory,-3450.772743608878,0.0
1152,96,Smart,Retail,3844.709961399413,2.11415913102946
1153,96,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1154,96,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1155,96,Smart,Factory,3844.709961399413,2.11415913102946
1156,96,Dumb,Retail,1201.3168547125479,1.3481298085877975
1157,96,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1158,96,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1159,96,Dumb,Factory,1201.3168547125479,1.3481298085877975
1160,96,Dumber,Retail,-3450.772743608878,0.0
1161,96,Dumber,Wholesale,-4270.069699296196,0.0
1162,96,Dumber,Regional Warehouse,-5530.676087069574,0.0
1163,96,Dumber,Factory,-3450.772743608878,0.0
1164,97,Smart,Retail,3844.709961399413,2.11415913102946
1165,97,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1166,97,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1167,97,Smart,Factory,3844.709961399413,2.11415913102946
1168,97,Dumb,Retail,1201.3168547125479,1.3481298085877975
1169,97,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1170,97,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1171,97,Dumb,Factory,1201.3168547125479,1.3481298085877975
1172,97,Dumber,Retail,-3450.772743608878,0.0
1173,97,Dumber,Wholesale,-4270.069699296196,0.0
1174,97,Dumber,Regional Warehouse,-5530.676087069574,0.0
1175,97,Dumber,Factory,-3450.772743608878,0.0
1176,98,Smart,Retail,3844.709961399413,2.11415913102946
1177,98,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1178,98,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1179,98,Smart,Factory,3844.709961399413,2.11415913102946
1180,98,Dumb,Retail,1201.3168547125479,1.3481298085877975
1181,98,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1182,98,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1183,98,Dumb,Factory,1201.3168547125479,1.3481298085877975
1184,98,Dumber,Retail,-3450.772743608878,0.0
1185,98,Dumber,Wholesale,-4270.069699296196,0.0
1186,98,Dumber,Regional Warehouse,-5530.676087069574,0.0
1187,98,Dumber,Factory,-3450.772743608878,0.0
1188,99,Smart,Retail,3844.709961399413,2.11415913102946
1189,99,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1190,99,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1191,99,Smart,Factory,3844.709961399413,2.11415913102946
1192,99,Dumb,Retail,1201.3168547125479,1.3481298085877975
1193,99,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1194,99,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1195,99,Dumb,Factory,1201.3168547125479,1.3481298085877975
1196,99,Dumber,Retail,-3450.772743608878,0.0
1197,99,Dumber,Wholesale,-4270.069699296196,0.0
1198,99,Dumber,Regional Warehouse,-5530.676087069574,0.0
1199,99,Dumber,Factory,-3450.772743608878,0.0
1200,100,Smart,Retail,3844.709961399413,2.11415913102946
1201,100,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1202,100,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1203,100,Smart,Factory,3844.709961399413,2.11415913102946
1204,100,Dumb,Retail,1201.3168547125479,1.3481298085877975
1205,100,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1206,100,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1207,100,Dumb,Factory,1201.3168547125479,1.3481298085877975
1208,100,Dumber,Retail,-3450.772743608878,0.0
1209,100,Dumber,Wholesale,-4270.069699296196,0.0
1210,100,Dumber,Regional Warehouse,-5530.676087069574,0.0
1211,100,Dumber,Factory,-3450.772743608878,0.0
1212,101,Smart,Retail,3844.709961399413,2.11415913102946
1213,101,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1214,101,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1215,101,Smart,Factory,3844.709961399413,2.11415913102946
1216,101,Dumb,Retail,1201.3168547125479,1.3481298085877975
1217,101,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1218,101,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1219,101,Dumb,Factory,1201.3168547125479,1.3481298085877975
1220,101,Dumber,Retail,-3450.772743608878,0.0
1221,101,Dumber,Wholesale,-4270.069699296196,0.0
1222,101,Dumber,Regional Warehouse,-5530.676087069574,0.0
1223,101,Dumber,Factory,-3450.772743608878,0.0
1224,102,Smart,Retail,3844.709961399413,2.11415913102946
1225,102,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1226,102,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1227,102,Smart,Factory,3844.709961399413,2.11415913102946
1228,102,Dumb,Retail,1201.3168547125479,1.3481298085877975
1229,102,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1230,102,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1231,102,Dumb,Factory,1201.3168547125479,1.3481298085877975
1232,102,Dumber,Retail,-3450.772743608878,0.0
1233,102,Dumber,Wholesale,-4270.069699296196,0.0
1234,102,Dumber,Regional Warehouse,-5530.676087069574,0.0
1235,102,Dumber,Factory,-3450.772743608878,0.0
1236,103,Smart,Retail,3844.709961399413,2.11415913102946
1237,103,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1238,103,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1239,103,Smart,Factory,3844.709961399413,2.11415913102946
1240,103,Dumb,Retail,1201.3168547125479,1.3481298085877975
1241,103,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1242,103,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1243,103,Dumb,Factory,1201.3168547125479,1.3481298085877975
1244,103,Dumber,Retail,-3450.772743608878,0.0
1245,103,Dumber,Wholesale,-4270.069699296196,0.0
1246,103,Dumber,Regional Warehouse,-5530.676087069574,0.0
1247,103,Dumber,Factory,-3450.772743608878,0.0
1248,104,Smart,Retail,3844.709961399413,2.11415913102946
1249,104,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1250,104,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1251,104,Smart,Factory,3844.709961399413,2.11415913102946
1252,104,Dumb,Retail,1201.3168547125479,1.3481298085877975
1253,104,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1254,104,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1255,104,Dumb,Factory,1201.3168547125479,1.3481298085877975
1256,104,Dumber,Retail,-3450.772743608878,0.0
1257,104,Dumber,Wholesale,-4270.069699296196,0.0
1258,104,Dumber,Regional Warehouse,-5530.676087069574,0.0
1259,104,Dumber,Factory,-3450.772743608878,0.0
1260,105,Smart,Retail,3844.709961399413,2.11415913102946
1261,105,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1262,105,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1263,105,Smart,Factory,3844.709961399413,2.11415913102946
1264,105,Dumb,Retail,1201.3168547125479,1.3481298085877975
1265,105,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1266,105,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1267,105,Dumb,Factory,1201.3168547125479,1.3481298085877975
1268,105,Dumber,Retail,-3450.772743608878,0.0
1269,105,Dumber,Wholesale,-4270.069699296196,0.0
1270,105,Dumber,Regional Warehouse,-5530.676087069574,0.0
1271,105,Dumber,Factory,-3450.772743608878,0.0
1272,106,Smart,Retail,3844.709961399413,2.11415913102946
1273,106,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1274,106,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1275,106,Smart,Factory,3844.709961399413,2.11415913102946
1276,106,Dumb,Retail,1201.3168547125479,1.3481298085877975
1277,106,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1278,106,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1279,106,Dumb,Factory,1201.3168547125479,1.3481298085877975
1280,106,Dumber,Retail,-3450.772743608878,0.0
1281,106,Dumber,Wholesale,-4270.069699296196,0.0
1282,106,Dumber,Regional Warehouse,-5530.676087069574,0.0
1283,106,Dumber,Factory,-3450.772743608878,0.0
1284,107,Smart,Retail,3844.709961399413,2.11415913102946
1285,107,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1286,107,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1287,107,Smart,Factory,3844.709961399413,2.11415913102946
1288,107,Dumb,Retail,1201.3168547125479,1.3481298085877975
1289,107,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1290,107,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1291,107,Dumb,Factory,1201.3168547125479,1.3481298085877975
1292,107,Dumber,Retail,-3450.772743608878,0.0
1293,107,Dumber,Wholesale,-4270.069699296196,0.0
1294,107,Dumber,Regional Warehouse,-5530.676087069574,0.0
1295,107,Dumber,Factory,-3450.772743608878,0.0
1296,108,Smart,Retail,3844.709961399413,2.11415913102946
1297,108,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1298,108,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1299,108,Smart,Factory,3844.709961399413,2.11415913102946
1300,108,Dumb,Retail,1201.3168547125479,1.3481298085877975
1301,108,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1302,108,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1303,108,Dumb,Factory,1201.3168547125479,1.3481298085877975
1304,108,Dumber,Retail,-3450.772743608878,0.0
1305,108,Dumber,Wholesale,-4270.069699296196,0.0
1306,108,Dumber,Regional Warehouse,-5530.676087069574,0.0
1307,108,Dumber,Factory,-3450.772743608878,0.0
1308,109,Smart,Retail,3844.709961399413,2.11415913102946
1309,109,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1310,109,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1311,109,Smart,Factory,3844.709961399413,2.11415913102946
1312,109,Dumb,Retail,1201.3168547125479,1.3481298085877975
1313,109,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1314,109,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1315,109,Dumb,Factory,1201.3168547125479,1.3481298085877975
1316,109,Dumber,Retail,-3450.772743608878,0.0
1317,109,Dumber,Wholesale,-4270.069699296196,0.0
1318,109,Dumber,Regional Warehouse,-5530.676087069574,0.0
1319,109,Dumber,Factory,-3450.772743608878,0.0
1320,110,Smart,Retail,3844.709961399413,2.11415913102946
1321,110,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1322,110,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1323,110,Smart,Factory,3844.709961399413,2.11415913102946
1324,110,Dumb,Retail,1201.3168547125479,1.3481298085877975
1325,110,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1326,110,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1327,110,Dumb,Factory,1201.3168547125479,1.3481298085877975
1328,110,Dumber,Retail,-3450.772743608878,0.0
1329,110,Dumber,Wholesale,-4270.069699296196,0.0
1330,110,Dumber,Regional Warehouse,-5530.676087069574,0.0
1331,110,Dumber,Factory,-3450.772743608878,0.0
1332,111,Smart,Retail,3844.709961399413,2.11415913102946
1333,111,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1334,111,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1335,111,Smart,Factory,3844.709961399413,2.11415913102946
1336,111,Dumb,Retail,1201.3168547125479,1.3481298085877975
1337,111,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1338,111,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1339,111,Dumb,Factory,1201.3168547125479,1.3481298085877975
1340,111,Dumber,Retail,-3450.772743608878,0.0
1341,111,Dumber,Wholesale,-4270.069699296196,0.0
1342,111,Dumber,Regional Warehouse,-5530.676087069574,0.0
1343,111,Dumber,Factory,-3450.772743608878,0.0
1344,112,Smart,Retail,3844.709961399413,2.11415913102946
1345,112,Smart,Wholesale,1721.9680234635089,1.4032646173778682
1346,112,Smart,Regional Warehouse,578.0574893563733,1.10451841334694
1347,112,Smart,Factory,3844.709961399413,2.11415913102946
1348,112,Dumb,Retail,1201.3168547125479,1.3481298085877975
1349,112,Dumb,Wholesale,-4408.231664460108,-0.03235590397662228
1350,112,Dumb,Regional Warehouse,-5588.07531505999,-0.010378338396025814
1351,112,Dumb,Factory,1201.3168547125479,1.3481298085877975
1352,112,Dumber,Retail,-3450.772743608878,0.0
1353,112,Dumber,Wholesale,-4270.069699296196,0.0
1354,112,Dumber,Regional Warehouse,-5530.676087069574,0.0
1355,112,Dumber,Factory,-3450.772743608878,0.0
1356,113,Smart,Retail,3844.709961399413,2.11415913102946
1357,113,Smart,Wholesale,1721.9680234635089,1.4032646173778682
